society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,EA015code,EA015code_label,focal_year,sub_case,comment
Ef2,Bengali,xd664,beng1280,Bengali,Indo-European,EA015,2,"Segmented, no exogamy",1940,with special reference t the Western or Hindu Bengali,
Ef3,Indo-Iranian,xd665,sans1269,Sanskrit,Indo-European,EA015,2,"Segmented, no exogamy",-800,,
Eg11,Koya,xd674,koya1251,Koya,Dravidian,EA015,2,"Segmented, no exogamy",1960,with special reference to the Gommu Koya,
Ei13,Angami,xd700,anga1288,Angami Naga,Sino-Tibetan,EA015,2,"Segmented, no exogamy",1910,,
Ei14,Ao,xd701,aona1235,Ao Naga,Sino-Tibetan,EA015,2,"Segmented, no exogamy",1920,with special reference to the Chongli,
Ei15,Rengma,xd702,sout2732,Southern Rengma Naga,Sino-Tibetan,EA015,2,"Segmented, no exogamy",1930,,
Ei16,Sema,xd703,sumi1235,Sumi Naga,Sino-Tibetan,EA015,2,"Segmented, no exogamy",1910,,
Ei2,Lhota,xd707,loth1237,Lotha Naga,Sino-Tibetan,EA015,2,"Segmented, no exogamy",1920,,
Ei5,Kachin,xd711,kach1280,Southern Jinghpaw,Sino-Tibetan,EA015,2,"Segmented, no exogamy",1940,with special reference to the Jinghpaw,
Ei8,Khasi,xd714,khas1269,Khasi,Austroasiatic,EA015,2,"Segmented, no exogamy",1900,with special reference to those of the Jaintia Hills,
Ej1,Lamet,xd716,lame1256,Lamet,Austroasiatic,EA015,2,"Segmented, no exogamy",1940,"Lamet Tribe, Northwestern Laos",
Ej10,Rade,xd717,rade1240,Rade,Austronesian,EA015,2,"Segmented, no exogamy",1950,Ko-Sier Village,
Ej12,Lawa,xd719,west2396,Western Lawa,Austroasiatic,EA015,2,"Segmented, no exogamy",1960,,
Ej2,Mnong Gar,xd724,east2333,Eastern Mnong,Austroasiatic,EA015,2,"Segmented, no exogamy",1940,with special reference to the village of Sar Luk,The component long houses of a village are organized only in part on a kinship basis
Ej4,Annamese,xd726,viet1252,Vietnamese,Austroasiatic,EA015,2,"Segmented, no exogamy",1950,Red River Delta in Tonkin,
Ia10,Bunun,xd733,bunu1267,Bunun,Austronesian,EA015,2,"Segmented, no exogamy",1930,,
Ia9,Ami,xd749,amis1246,Amis,Austronesian,EA015,2,"Segmented, no exogamy",1930,with special reference to the southern Ami,
Ib3,Balinese,xd752,bali1278,Balinese,Austronesian,EA015,2,"Segmented, no exogamy",1950,Tihingan Village,
Ib6,Minangkabau,xd755,mina1268,Minangkabau,Austronesian,EA015,2,"Segmented, no exogamy",1920,,
Ib7,Mentaweians,xd756,ment1249,Mentawai,Austronesian,EA015,2,"Segmented, no exogamy",1920,with special reference to those of North Pageh,
Ic1,Macassarese,xd759,maka1311,Makasar,Austronesian,EA015,2,"Segmented, no exogamy",1940,Borongloe,
Ic11,Ambonese,xd761,ambo1250,Ambonese Malay,Austronesian,EA015,2,"Segmented, no exogamy",1950,Allang,
Ic3,Belu,xd765,tetu1245,Tetum,Austronesian,EA015,2,"Segmented, no exogamy",1950,with special reference to the Mountain Belu,
Ic7,Ili-Mandiri,xd769,lama1277,Lamaholot,Austronesian,EA015,2,"Segmented, no exogamy",1920,with special reference to the village of Leloba in E. Flores,
Ie10,Motu,xd786,motu1246,Motu,Austronesian,EA015,2,"Segmented, no exogamy",1950,with special reference to the Western Motu,
Ie13,Kiwai,xd789,sout2949,Southern Kiwai,Kiwaian,EA015,2,"Segmented, no exogamy",1920,,
Ie15,Abelam,xd791,ambu1247,Ambulas,Ndu,EA015,2,"Segmented, no exogamy",1930,Kalabu; Northern Abelam,
Ie18,Kimam,xd794,kima1246,Kimaama,Kolopom,EA015,2,"Segmented, no exogamy",1940,Bamol Village,
Ie19,Marind-Amin,xd795,nucl1622,Marind,Anim,EA015,2,"Segmented, no exogamy",1910,with special reference to the coastal inhabitants,
Ie21,Mailu,xd798,mail1248,Mailu,Mailuan,EA015,2,"Segmented, no exogamy",1900,,
Ie22,Mekeo,xd799,meke1243,Mekeo,Austronesian,EA015,2,"Segmented, no exogamy",1900,,
Ie24,Koiari,xd801,gras1249,Grass Koiari,Koiarian,EA015,2,"Segmented, no exogamy",1870,,
Ie25,Mafulu,xd802,fuyu1242,Fuyug,Goilalan,EA015,2,"Segmented, no exogamy",1920,,
Ie26,Ngarawapum,xd803,adze1240,Adzera,Austronesian,EA015,2,"Segmented, no exogamy",1940,,
Ie27,Banaro,xd804,bana1292,Banaro,,EA015,2,"Segmented, no exogamy",1910,,
Ie28,Busama,xd805,buga1250,Bugawac,Austronesian,EA015,2,"Segmented, no exogamy",1940,,
Ie29,Manam,xd806,mana1295,Manam,Austronesian,EA015,2,"Segmented, no exogamy",1930,principally Tsogari,
Ie3,Arapesh,xd807,buki1249,Bukiyip,Nuclear Torricelli,EA015,2,"Segmented, no exogamy",1930,with special reference to the Mountain Arapesh (Alitoa),
Ie32,Sio,xd810,sioo1240,Sio,Austronesian,EA015,2,"Segmented, no exogamy",1964,,
Ie33,Soromadja,xd811,nucl1595,Kwerba,Greater Kwerba,EA015,2,"Segmented, no exogamy",1950,with special reference to the village of Muramarew,
Ie35,Iatmul,xd813,iatm1242,Iatmul,Ndu,EA015,2,"Segmented, no exogamy",1930,,
Ie6,Waropen,xd820,waro1242,Waropen,Austronesian,EA015,2,"Segmented, no exogamy",1930,,
Ie8,Purari,xd822,pura1257,Purari,,EA015,2,"Segmented, no exogamy",1910,with special reference to the Koriki,
Ie9,Orokaiva,xd823,orok1269,Orokaiva,Nuclear Trans New Guinea,EA015,2,"Segmented, no exogamy",1920,,
If1,Palauans,xd824,pala1344,Palauan,Austronesian,EA015,2,"Segmented, no exogamy",1940,"Ulimang, Badeldaob Island",
If10,Nomoians,xd825,mort1237,Mortlockese,Austronesian,EA015,2,"Segmented, no exogamy",1940,,
If12,Bikinians,xd827,rali1241,Rälik,Austronesian,EA015,2,"Segmented, no exogamy",1940,,
If14,Makin,xd829,bana1287,Banaban,Austronesian,EA015,2,"Segmented, no exogamy",1890,Makin and Butiritari Islands (N),
If15,Carolinians,xd830,caro1242,Carolinian,Austronesian,EA015,2,"Segmented, no exogamy",1930,,
If16,Lamotrek,xd831,lamo1243,Lamotrek,Austronesian,EA015,2,"Segmented, no exogamy",1960,,
If2,Trukese,xd833,chuu1238,Chuukese,Austronesian,EA015,2,"Segmented, no exogamy",1940,Romonum Island,
If3,Majuro,xd834,rata1243,Ratak,Austronesian,EA015,2,"Segmented, no exogamy",1940,With special reference to the inhabitants of Majuro,
If4,Ifaluk,xd835,nucl1479,Nuclear Woleaian,Austronesian,EA015,2,"Segmented, no exogamy",1940,with special reference to the inhabitants of Ifaluk atoll,
If6,Yapese,xd837,yape1248,Yapese,Austronesian,EA015,2,"Segmented, no exogamy",1910,Island,
If7,Gilbert Onotoa,xd838,nuii1237,Nui,Austronesian,EA015,2,"Segmented, no exogamy",1940,with special reference to the inhabitants of Onotoa,
Ig1,Siuai,xd841,siwa1245,Siwai,South Bougainville,EA015,2,"Segmented, no exogamy",1940,Northeastern group,
Ig10,Usiai,xd842,lele1270,Lele (Papua New Guinea),Austronesian,EA015,2,"Segmented, no exogamy",1950,,
Ig12,Choiseulese,xd844,vagh1249,Vaghua,Austronesian,EA015,2,"Segmented, no exogamy",1900,with special reference to the Varisi,
Ig13,Aua,xd845,wuvu1239,Wuvulu-Aua,Austronesian,EA015,2,"Segmented, no exogamy",1900,,
Ig17,Kombe,xd849,mudu1242,Muduapa,Austronesian,EA015,2,"Segmented, no exogamy",1950,,
Ig19,Molima,xd851,moli1248,Molima,Austronesian,EA015,2,"Segmented, no exogamy",1950,,
Ig2,Trobriands,xd852,kili1267,Kilivila,Austronesian,EA015,2,"Segmented, no exogamy",1910,Kiriwina Island,
Ig20,Kaoka,xd853,long1395,Longgu,Austronesian,EA015,2,"Segmented, no exogamy",1920,with special reference to the village of Longgu,
Ig4,Lesu,xd856,nots1237,Notsi,Austronesian,EA015,2,"Segmented, no exogamy",1930,Lesu Village,
Ig6,Ulawans,xd858,saaa1240,Sa'a,Austronesian,EA015,2,"Segmented, no exogamy",1900,,
Ig7,Lakalai,xd859,naka1262,Nakanai,Austronesian,EA015,2,"Segmented, no exogamy",1950,,"Goodenough characterizes the local group as a ""nodal kindred,"" composed basically of sibling sets linked by consanguineal or affinal ties"
Ig8,Simboese,xd860,simb1256,Simbo,Austronesian,EA015,2,"Segmented, no exogamy",1910,,
Ig9,Manus,xd861,tita1241,Titan,Austronesian,EA015,2,"Segmented, no exogamy",1920,Peri Village,
Ih1,Mota,xd862,mota1237,Mota,Austronesian,EA015,2,"Segmented, no exogamy",1890,,
Ih13,Ranon,xd866,nort2839,North Ambrym,Austronesian,EA015,2,"Segmented, no exogamy",1920,,
Ih3,Bunlap,xd869,saaa1241,Sa,Austronesian,EA015,2,"Segmented, no exogamy",1950,Bunlap Village,
Ih6,Rotumans,xd872,rotu1241,Rotuman,Austronesian,EA015,2,"Segmented, no exogamy",1890,,
Ih8,Vanua Levu,xd874,nort2843,Northeast Vanua Levu,Austronesian,EA015,2,"Segmented, no exogamy",1940,with special reference to the village of Nakaroka,"Formerly clans (code ""6"")"
Ii1,American Samoans,xd876,samo1305,Samoan,Austronesian,EA015,2,"Segmented, no exogamy",1920,with special reference to American Samoa,
Ii12,Tongans,xd878,tong1325,Tonga (Tonga Islands),Austronesian,EA015,2,"Segmented, no exogamy",1920,Pangai,
Ii14,Upolu Samoans,xd880,samo1305,Samoan,Austronesian,EA015,2,"Segmented, no exogamy",1829,,
Ii3,Pukapukans,xd882,puka1242,Pukapuka,Austronesian,EA015,2,"Segmented, no exogamy",1930,,
Ii4,Ellice,xd883,tuva1244,Tuvalu,Austronesian,EA015,2,"Segmented, no exogamy",1890,with special reference to the inhabitants of Vaitupu,
Ii6,Tokelau,xd885,toke1240,Tokelau,Austronesian,EA015,2,"Segmented, no exogamy",1900,with special reference to Atafu,
Ii9,Niueans,xd888,niue1239,Niuean,Austronesian,EA015,2,"Segmented, no exogamy",1840,,
Ij2,Māori,xd891,maor1246,Maori,Austronesian,EA015,2,"Segmented, no exogamy",1820,Nga Puhi Tribe,
Ij6,Hawaiians,xd895,hawa1245,Hawaiian,Austronesian,EA015,2,"Segmented, no exogamy",1800,,
Na11,Sivokakmeit,xd1028,cent2128,Central Siberian Yupik,Eskimo-Aleut,EA015,2,"Segmented, no exogamy",1920,,
Na4,Kaska,xd1056,kask1239,Kaska,Athabaskan-Eyak-Tlingit,EA015,2,"Segmented, no exogamy",1920,Upper Liard and Dease River Group,
Nc3,Northern Foothill Yokuts,xd1129,nort2937,Northern Hill/Valley Yokuts,Yokutsan,EA015,2,"Segmented, no exogamy",1850,with special reference to those of the Northern Foothills,
Nf2,Ho Chunk,xd1236,hoch1243,Ho-Chunk,Siouan,EA015,2,"Segmented, no exogamy",1850,,
Nf3,Omaha,xd1237,omah1248,Omaha,Siouan,EA015,2,"Segmented, no exogamy",1850,Omaha Tribe,At least in camps
Ng1,Huron,xd1244,wyan1247,Wyandot,Iroquoian,EA015,2,"Segmented, no exogamy",1640,Bear and Cord Subtribes,
Ng10,Seneca,xd1245,sene1264,Seneca,Iroquoian,EA015,2,"Segmented, no exogamy",1750,with special reference to the Seneca tribe,
Ng3,Muscogee,xd1252,cree1270,Creek,Muskogean,EA015,2,"Segmented, no exogamy",1750,Upper division in Alabama,"Probably originally 'segmented communities, no exogamy' (code ""2"")"
Ng5,Cherokee,xd1254,cher1273,Cherokee,Iroquoian,EA015,2,"Segmented, no exogamy",1750,,
Ng6,Delaware,xd1255,unam1242,Unami,Algic,EA015,2,"Segmented, no exogamy",1700,with special reference to the Munsee,
Ng8,Timucua,xd1257,timu1245,Timucua,,EA015,2,"Segmented, no exogamy",1560,,
Nh17,Western Apache,xd1267,west2615,Western Apache,Athabaskan-Eyak-Tlingit,EA015,2,"Segmented, no exogamy",1870,,
Nh2,Hano,xd1270,ariz1237,Arizona Tewa,Kiowa-Tanoan,EA015,2,"Segmented, no exogamy",1950,,
Nh4,Zuni,xd1280,zuni1245,Zuni,,EA015,2,"Segmented, no exogamy",1910,Pueblo,
Nj14,Tequistlatec,xd1300,high1242,Highland Oaxaca Chontal,Tequistlatecan,EA015,2,"Segmented, no exogamy",1960,,
Nj2,Aztec,xd1301,clas1250,Classical Nahuatl,Uto-Aztecan,EA015,2,"Segmented, no exogamy",1520,City & environs of Tenochtitlan,
Nj7,Mixe,xd1306,isth1238,Isthmus Mixe,Mixe-Zoque,EA015,2,"Segmented, no exogamy",1930,with special reference to Ayutla,
Nj8,Tarasco,xd1307,pure1242,Purepecha,Tarascan,EA015,2,"Segmented, no exogamy",1500,,
Sa11,Kaqchikel,xd1311,kaqc1270,Kaqchikel,Mayan,EA015,2,"Segmented, no exogamy",1880,,
Sa13,K'iche',xd1313,kich1262,K'iche',Mayan,EA015,2,"Segmented, no exogamy",1930,Town of Chichicastenango,
Sa17,Poqomam,xd1317,poqo1253,Poqomam,Mayan,EA015,2,"Segmented, no exogamy",1950,with special reference to the village of Chinantla,
Sa8,Mam,xd1324,mamm1241,Mam,Mayan,EA015,2,"Segmented, no exogamy",1930,with special reference to the village of Santiago Chimaltenango,
Sb1,Callinago,xd1326,isla1278,Island Carib,Arawakan,EA015,2,"Segmented, no exogamy",1650,Dominica Island,
Sc6,Saramaccan ,xd1349,sara1340,Saramaccan,Indo-European,EA015,2,"Segmented, no exogamy",1920,Upper Suriname River; Akwa on Morini River,
Sd8,Sanema,xd1360,sanu1240,Sanumá,Yanomamic,EA015,2,"Segmented, no exogamy",1950,,
Sd9,Yanomami,xd1361,yano1261,Yanomamö,Yanomamic,EA015,2,"Segmented, no exogamy",1965,Shamatari Tribe; Bisaasi-teri,
Se1,Sirionó,xd1362,siri1273,Sirionó,Tupian,EA015,2,"Segmented, no exogamy",1940,Vicinity of the Rio Blanco,"The entry assumes that the matrilocal extended families are organized around matrilineage cores; if there are actually no lineages, the entry should be U; Holmberg does not report lineages but admits, in personal discussion, that he may conceivably have overlooked their existence"
Si1,Bororo,xd1397,boro1282,Bororo,Bororoan,EA015,2,"Segmented, no exogamy",1920,Kejara,
Sj2,Sherente,xd1410,xere1240,Xerénte,Nuclear-Macro-Je,EA015,2,"Segmented, no exogamy",1850,,
Sj4,Canela,xd1412,cane1242,Canela-Krahô,Nuclear-Macro-Je,EA015,2,"Segmented, no exogamy",1930,Ramcocamecra or Canella,
Sj7,Apinaye,xd1415,apin1244,Apinayé,Nuclear-Macro-Je,EA015,2,"Segmented, no exogamy",1920,,
ch14,Chuvash,xd551,chuv1255,Chuvash,Turkic,EA015,2,"Segmented, no exogamy",1908,with special reference to the Virjal group,
ch19,Karelians,xd556,livv1243,Livvi,Uralic,EA015,2,"Segmented, no exogamy",1874,with special reference to the Livvikjoj group of the Olonetskij Uezd,
Aa9,Hadza,xd9,hadz1240,Hadza,,EA015,3,Agamous,1910,Hatsa Kindiga Tribe,
Ab11,Xhosa,xd12,xesi1238,Xesibe,Atlantic-Congo,EA015,3,Agamous,1850,,
Ab3,Lozi,xd26,lozi1239,Lozi,Atlantic-Congo,EA015,3,Agamous,1890,Ruling Luyana,
Ab8,Sotho,xd31,sout2807,Southern Sotho,Atlantic-Congo,EA015,3,Agamous,1860,Basuto,
Ab9,Ndebele,xd32,nort2795,Zimbabwean Ndebele,Atlantic-Congo,EA015,3,Agamous,1870,,
Ac1,Ila,xd33,ilaa1246,Ila,Atlantic-Congo,EA015,3,Agamous,1920,,
Ac17,Suku,xd41,suku1259,Suku,Atlantic-Congo,EA015,3,Agamous,1910,Feshi territory lineage center,
Ac19,Teke,xd43,teke1278,Teke-Eboo-Nzikou,Atlantic-Congo,EA015,3,Agamous,1880,,
Ac23,Lele,xd48,lele1265,Lele (Democratic Republic of Congo),Atlantic-Congo,EA015,3,Agamous,1950,with special reference to the western Lele,
Ac26,Yanzi,xd51,yans1239,Yansi,Atlantic-Congo,EA015,3,Agamous,1920,,
Ac3,Bemba,xd55,town1238,Town Bemba,Atlantic-Congo,EA015,3,Agamous,1900,Zambia branch,
Ac30,Plateau Tonga,xd56,tong1318,Tonga (Zambia),Atlantic-Congo,EA015,3,Agamous,1940,,
Ac31,Buye,xd57,buyu1239,Buyu,Atlantic-Congo,EA015,3,Agamous,1910,,
Ac34,Luapula,xd60,luun1238,Luunda,Atlantic-Congo,EA015,3,Agamous,1940,,
Ac37,Kunda,xd63,kund1255,Chikunda,Atlantic-Congo,EA015,3,Agamous,1950,,
Ac38,Nyanja,xd64,nucl1395,Nuclear Nyanja,Atlantic-Congo,EA015,3,Agamous,1910,,
Ac5,Lamba,xd71,lamb1271,Lamba,Atlantic-Congo,EA015,3,Agamous,1920,,
Ac9,Ngoni,xd75,ngon1269,Ngoni,Atlantic-Congo,EA015,3,Agamous,1940,with special reference to the Mpezeni group of Fort Jameson,
Ad1,Bajuni,xd76,baju1245,Bajuni,Atlantic-Congo,EA015,3,Agamous,1950,,
Ad11,Bena,xd78,bena1262,Bena (Tanzania),Atlantic-Congo,EA015,3,Agamous,1930,,
Ad22,Sukuma,xd90,suku1261,Sukuma,Atlantic-Congo,EA015,3,Agamous,1950,,
Ad33,Pokomo,xd102,poko1261,Pokomo,Atlantic-Congo,EA015,3,Agamous,1900,,
Ad46,Soga,xd116,soga1242,Soga,Atlantic-Congo,EA015,3,Agamous,1950,,
Ad48,Toro,xd118,toor1238,Tooro,Atlantic-Congo,EA015,3,Agamous,1950,,"Formerly probably clans (code ""6"")"
Ad49,Zinza,xd119,zinz1238,Zinza,Atlantic-Congo,EA015,3,Agamous,1950,,
Ad5,Mbugwe,xd120,mbug1242,Mbugwe,Atlantic-Congo,EA015,3,Agamous,1940,,
Ad6,Nyakyusa,xd123,nyak1261,Nyakyusa,Atlantic-Congo,EA015,3,Agamous,1930,Age villages of Mwaya and Masoko,
Ae17,Rega,xd135,lega1249,Lega-Shabunda,Atlantic-Congo,EA015,3,Agamous,1900,,
Ae18,Songye,xd136,song1303,Songe,Atlantic-Congo,EA015,3,Agamous,1900,,
Ae20,Ekonda,xd139,ekon1238,Ekonda Mongo,Atlantic-Congo,EA015,3,Agamous,1940,,
Ae22,Kutsu,xd141,kusu1252,Kusu,Atlantic-Congo,EA015,3,Agamous,1900,with special reference to the Bankutu,
Ae28,Ngala,xd147,ling1263,Lingala,Atlantic-Congo,EA015,3,Agamous,1900,,
Ae6,Luba,xd182,luba1250,Luba-Katanga,Atlantic-Congo,EA015,3,Agamous,1930,with special reference to the Bena Kalundwe,
Af27,Eloyi,xd205,eloy1241,Eloyi,Atlantic-Congo,EA015,3,Agamous,1950,,
Af29,Idoma,xd207,idom1241,Idoma,Atlantic-Congo,EA015,3,Agamous,1950,,
Af3,Ashanti,xd208,asan1239,Asante,Atlantic-Congo,EA015,3,Agamous,1900,Kumasi State,
Af31,Koro,xd210,ashe1269,Ashe,Atlantic-Congo,EA015,3,Agamous,1960,with special reference to the Lafia,
Af38,Abron,xd217,abro1238,Abron,Atlantic-Congo,EA015,3,Agamous,1900,,
Af42,Fante,xd222,fant1241,Fante,Atlantic-Congo,EA015,3,Agamous,1900,,
Ag11,Lobi,xd246,lobi1245,Lobi,Atlantic-Congo,EA015,3,Agamous,1910,,
Ag21,Bassari,xd257,bass1258,Bassari-Tanda,Atlantic-Congo,EA015,3,Agamous,1910,,
Ag22,Serer,xd258,sere1260,Sereer,Atlantic-Congo,EA015,3,Agamous,1920,with special reference to those of Sine,
Ag25,Soninke,xd261,soni1259,Soninke,Mande,EA015,3,Agamous,1900,,
Ag35,Kulango,xd272,boun1243,Bouna Kulango,Atlantic-Congo,EA015,3,Agamous,1910,,
Ag8,Coniagui,xd296,wame1240,Wamey,Atlantic-Congo,EA015,3,Agamous,1910,with special reference to the Coniagui,
Ag9,Malinke,xd297,kita1249,Kita Maninkakan,Mande,EA015,3,Agamous,1930,,
Ah15,Reshe,xd304,resh1242,Reshe,Atlantic-Congo,EA015,3,Agamous,1920,,
Ah2,Jukun,xd309,juku1254,Jukun Takum,Atlantic-Congo,EA015,3,Agamous,1920,,
Ah24,Kentu,xd314,etky1238,Etkywan,Atlantic-Congo,EA015,3,Agamous,1920,,
Ah26,Ndoro,xd316,ndoo1241,Ndoola,Atlantic-Congo,EA015,3,Agamous,1920,,
Ai11,Mangbetu,xd339,nucl1420,Nuclear Mangbetu,Central Sudanic,EA015,3,Agamous,1900,,
Ai3,Azande,xd359,zand1248,Zande,Atlantic-Congo,EA015,3,Agamous,1920,,
Ai38,Korongo,xd368,kron1241,Krongo,Kadugli-Krongo,EA015,3,Agamous,1930,,
Ai39,Mesakin,xd369,ngil1242,Ngile,Narrow Talodi,EA015,3,Agamous,1940,,
Ai42,Tullishi,xd373,tuli1249,Tulishi,Kadugli-Krongo,EA015,3,Agamous,1940,,
Ai43,Nyimang,xd374,amas1236,Ama (Sudan),Nyimang,EA015,3,Agamous,1930,,
Aj10,Acholi,xd385,dhop1238,Dhopaluo,Nilotic,EA015,3,Agamous,1920,,
Aj19,Didinga,xd394,didi1258,Didinga,Surmic,EA015,3,Agamous,1920,,
Aj2,Maasi,xd395,masa1300,Masai,Nilotic,EA015,3,Agamous,1900,Kisonko or Southern Masai of Tanzania,
Aj20,Suri,xd396,suri1267,Tirma-Chai,Surmic,EA015,3,Agamous,1940,,
Aj21,Jie,xd397,jiee1239,Jie,Nilotic,EA015,3,Agamous,1930,,
Aj25,Keyu,xd401,keiy1238,Keiyo,Nilotic,EA015,3,Agamous,1920,,
Aj26,Hill Suk,xd402,west2492,West Pokot,Nilotic,EA015,3,Agamous,1910,,
Aj4,Lango,xd409,lang1324,Lango (Uganda),Nilotic,EA015,3,Agamous,1920,,
Aj7,Nandi,xd412,nand1266,Nandi,Nilotic,EA015,3,Agamous,1910,,
Aj9,Kipsigis,xd414,kips1239,Kipsigis,Nilotic,EA015,3,Agamous,1920,,
Ca15,Darasa,xd421,gede1246,Gedeo,Afro-Asiatic,EA015,3,Agamous,1930,,
Ca16,Sidama,xd422,sida1246,Sidamo,Afro-Asiatic,EA015,3,Agamous,1930,,
Ca27,Anfillo,xd434,anfi1235,Anfillo,Ta-Ne-Omotic,EA015,3,Agamous,1930,,
Ca3,Tigrinya,xd437,tigr1271,Tigrinya,Afro-Asiatic,EA015,3,Agamous,1950,,
Ca34,Ababda,xd442,abab1239,Ababda,Afro-Asiatic,EA015,3,Agamous,1920,,
Ca35,Amarar,xd443,amar1281,Amara (Beja),Afro-Asiatic,EA015,3,Agamous,1930,,
Ca36,Beni-Amer,xd444,mans1267,Mansa',Afro-Asiatic,EA015,3,Agamous,1860,,
Ca38,Tigre,xd446,mans1267,Mansa',Afro-Asiatic,EA015,3,Agamous,1860,"with special reference to the Maria (Marea, Marya) subtribe in the north",
Cb1,Maguzawa,xd458,kano1249,Kano,Afro-Asiatic,EA015,3,Agamous,1940,,
Cb12,Gimma,xd461,nort3133,North Kordofan Arabic,Afro-Asiatic,EA015,3,Agamous,1920,,
Cb13,Habbaniya,xd462,nort3133,North Kordofan Arabic,Afro-Asiatic,EA015,3,Agamous,1930,,
Cb16,Shuwa,xd465,char1283,Chari-Baguirmi,Afro-Asiatic,EA015,3,Agamous,1920,,
Cb18,Kanembu,xd467,kane1243,Kanembu,Saharan,EA015,3,Agamous,1930,,
Cb21,Djafun,xd471,adam1253,Adamawa Fulfulde,Atlantic-Congo,EA015,3,Agamous,1930,,
Cb25,Tazarawa,xd475,haus1257,Hausa,Afro-Asiatic,EA015,3,Agamous,1930,,
Cb3,Songhai,xd480,koyr1242,Koyraboro Senni Songhai,Songhay,EA015,3,Agamous,1940,Bamba division,
Cb4,Hasania,xd481,khar1296,Khartoum,Afro-Asiatic,EA015,3,Agamous,1920,,
Cb7,Bolewa,xd484,nucl1695,Bole,Afro-Asiatic,EA015,3,Agamous,1920,,
Cc10,Asben,xd488,taya1257,Tayart Tamajeq,Afro-Asiatic,EA015,3,Agamous,1900,,
Cc11,Azjer,xd489,ghat1242,Ghat,Afro-Asiatic,EA015,3,Agamous,1860,,
Cc13,Udalan Tuareg,xd491,timb1263,Timbuktu,Afro-Asiatic,EA015,3,Agamous,1920,,
Cc17,Delim,xd495,hass1238,Hassaniyya,Afro-Asiatic,EA015,3,Agamous,1930,,
Cc5,Kel Antessar,xd502,timb1263,Timbuktu,Afro-Asiatic,EA015,3,Agamous,1910,,
Cc8,Aulliminden,xd505,ioul1238,Ioullemmeden,Afro-Asiatic,EA015,3,Agamous,1890,,
Cd1,Barabra,xd507,kenu1236,Kenuzi-Dongola,Nubian,EA015,3,Agamous,1920,Kenuzi Nubians of Dahmit,
Cd13,Hamama,xd511,sout3114,South-Western Tunisian,Afro-Asiatic,EA015,3,Agamous,1930,,
Cd14,Hamyan,xd512,oran1236,Oran,Afro-Asiatic,EA015,3,Agamous,1870,,
Cd15,Jebala,xd513,jebl1238,Jebli,Afro-Asiatic,EA015,3,Agamous,1910,,
Cd7,Beraber,xd525,cent2194,Central Moroccan Berber,Afro-Asiatic,EA015,3,Agamous,1910,with special reference to the Zemmur tribe,
Cd8,Shawiya,xd526,tach1249,Chaouia of the Aures,Afro-Asiatic,EA015,3,Agamous,1910,,
Ce3,Ancient Romans,xd530,lati1261,Latin,Indo-European,EA015,3,Agamous,100,City and environs of Rome,
Ce4,French Basques,xd531,labo1236,Labourdin,Basque,EA015,3,Agamous,1930,Labourd,
Ce6,Spaniards,xd533,stan1288,Spanish,Indo-European,EA015,3,Agamous,1950,with special reference to the inhabitants of Andalusia,
Ce7,Greeks,xd534,mode1248,Modern Greek,Indo-European,EA015,3,Agamous,1950,with special reference to the village of Vasilika,
Ce8,Spanish Basques,xd535,west1508,Western Low Navarrese,Basque,EA015,3,Agamous,1934,with special reference to the village of Vera,
Cf1,New Englanders,xd536,stan1293,English,Indo-European,EA015,3,Agamous,1920,Small City in Connecticut,
Cf2,Boers,xd537,afri1274,Afrikaans,Indo-European,EA015,3,Agamous,1850,of the Transvaal,
Cf4,Brazilians,xd539,braz1246,Brazilian Portuguese,Indo-European,EA015,3,Agamous,1940,with special reference to the village of Cruz das Almas near Sao Paulo,
Cf5,French Canadians,xd540,stan1290,French,Indo-European,EA015,3,Agamous,1930,,
Cg1,Dutch,xd541,dutc1256,Dutch,Indo-European,EA015,3,Agamous,1950,with special reference to the village of Anderen in Anlo parish of Drente province,
Cg2,Icelanders,xd542,icel1247,Icelandic,Indo-European,EA015,3,Agamous,1100,,
Cg3,Irish,xd543,iris1253,Irish,Indo-European,EA015,3,Agamous,1930,County Clare,
Cg5,Walloons,xd545,wall1255,Walloon,Indo-European,EA015,3,Agamous,1950,,
Ch10,Romanians,xd547,baya1255,Bayash-Rudar,Indo-European,EA015,3,Agamous,1910,,
Ch11,Russians,xd548,russ1263,Russian,Indo-European,EA015,3,Agamous,1955,Viriatino Village,
Ch3,Czechs,xd567,czec1258,Czech,Indo-European,EA015,3,Agamous,1940,with special reference to the Hana district of central Moravia,
Ch4,Mari,xd568,east2328,Eastern Mari,Uralic,EA015,3,Agamous,1900,,
Ch5,Bulgarians,xd569,bulg1262,Bulgarian,Indo-European,EA015,3,Agamous,1940,with special reference to the village of Dragelevtsy,
Ch6,Byelorussians,xd570,bela1254,Belarusian,Indo-European,EA015,3,Agamous,1910,,
Ch9,Lithuanians,xd573,lith1251,Lithuanian,Indo-European,EA015,3,Agamous,1930,,
Ci10,Armenians,xd575,nucl1235,Eastern Armenian,Indo-European,EA015,3,Agamous,1900,Vicinity of Erevan,
Ci4,Cherkess,xd580,kaba1278,Kabardian,Abkhaz-Adyge,EA015,3,Agamous,1920,,
Ci5,Turks,xd581,nucl1301,Turkish,Turkic,EA015,3,Agamous,1950,Northern Anatolian Plateau,
