uuid,Primary_Author,Title,Published,Page,DocType,Culture,Region,Subregion,Subsistence,OCM,IDs,Permalink
7f44d97f-acc7-4ee0-8ef6-34d1fe071358,"Gusinde, Martin, 1886-1969","The Fireland Indians: Vol. 1. The Selk'nam, on the life and
         thought of a hunting people of the Great Island of Tierra del Fuego",1931,1057,Monograph,Ona,South America,Southern South America,hunter-gatherers,,"123,159,626,627,754,756",https://ehrafworldcultures.yale.edu/sres/7f44d97f-acc7-4ee0-8ef6-34d1fe071358
05df90c3-759a-45df-9b8c-081664e90262,"Gusinde, Martin, 1886-1969","The Fireland Indians: Vol. 1. The Selk'nam, on the life and
         thought of a hunting people of the Great Island of Tierra del Fuego",1931,1058,Monograph,Ona,South America,Southern South America,hunter-gatherers,,"157,159,578,626,627,754,756",https://ehrafworldcultures.yale.edu/sres/05df90c3-759a-45df-9b8c-081664e90262
fb516b5d-f1d7-4b53-9e43-cba40192e415,"Gusinde, Martin, 1886-1969","The Fireland Indians: Vol. 1. The Selk'nam, on the life and
         thought of a hunting people of the Great Island of Tierra del Fuego",1931,1058,Monograph,Ona,South America,Southern South America,hunter-gatherers,,"123,159,626,627,756",https://ehrafworldcultures.yale.edu/sres/fb516b5d-f1d7-4b53-9e43-cba40192e415
167b383c-2782-42dd-869c-2dcde57f6aae,"Gusinde, Martin, 1886-1969","The Fireland Indians: Vol. 1. The Selk'nam, on the life and
         thought of a hunting people of the Great Island of Tierra del Fuego",1931,599,Monograph,Ona,South America,Southern South America,hunter-gatherers,,"554,577,596,626,627,829,888",https://ehrafworldcultures.yale.edu/sres/167b383c-2782-42dd-869c-2dcde57f6aae
ded58d16-59b5-4bea-b3fc-4a1389d21cc1,"Gusinde, Martin, 1886-1969","The Fireland Indians: Vol. 1. The Selk'nam, on the life and
         thought of a hunting people of the Great Island of Tierra del Fuego",1931,1273,Monograph,Ona,South America,Southern South America,hunter-gatherers,,"626,688,867,869,881,885",https://ehrafworldcultures.yale.edu/sres/ded58d16-59b5-4bea-b3fc-4a1389d21cc1
684eac29-87c0-4b64-8d09-286886c9c694,"Gusinde, Martin, 1886-1969","The Fireland Indians: Vol. 1. The Selk'nam, on the life and
         thought of a hunting people of the Great Island of Tierra del Fuego",1931,1277,Monograph,Ona,South America,Southern South America,hunter-gatherers,,"536,562,626,688,776,881",https://ehrafworldcultures.yale.edu/sres/684eac29-87c0-4b64-8d09-286886c9c694
64e8487f-9c6d-4bde-8046-dd89d82164e7,"Gusinde, Martin, 1886-1969","The Fireland Indians: Vol. 1. The Selk'nam, on the life and
         thought of a hunting people of the Great Island of Tierra del Fuego",1931,1278,Monograph,Ona,South America,Southern South America,hunter-gatherers,,"178,562,593,626,688,881",https://ehrafworldcultures.yale.edu/sres/64e8487f-9c6d-4bde-8046-dd89d82164e7
1db8b6d4-27ee-459b-9718-8ef630636bc0,"Gusinde, Martin, 1886-1969","The Fireland Indians: Vol. 1. The Selk'nam, on the life and
         thought of a hunting people of the Great Island of Tierra del Fuego",1931,1500,Monograph,Ona,South America,Southern South America,hunter-gatherers,,"626,682,861,881",https://ehrafworldcultures.yale.edu/sres/1db8b6d4-27ee-459b-9718-8ef630636bc0
6605512e-69be-4089-a119-ef3b5409b3cc,"Gusinde, Martin, 1886-1969","The Fireland Indians: Vol. 1. The Selk'nam, on the life and
         thought of a hunting people of the Great Island of Tierra del Fuego",1931,558,Monograph,Ona,South America,Southern South America,hunter-gatherers,,"626,684,826,836",https://ehrafworldcultures.yale.edu/sres/6605512e-69be-4089-a119-ef3b5409b3cc
0507e91a-e68b-46f9-9c1f-2b9cdbf83c55,"Gusinde, Martin, 1886-1969","The Fireland Indians: Vol. 1. The Selk'nam, on the life and
         thought of a hunting people of the Great Island of Tierra del Fuego",1931,577,Monograph,Ona,South America,Southern South America,hunter-gatherers,,"577,626,681,861",https://ehrafworldcultures.yale.edu/sres/0507e91a-e68b-46f9-9c1f-2b9cdbf83c55
