uuid,Primary_Author,Title,Published,Page,DocType,Culture,Region,Subregion,Subsistence,OCM,IDs,Permalink
5e90e79f-cbbf-42da-8e84-c10de72e9f84,"Turnbull, Colin M.",The Mbuti Pygmies: change and adaptation,1983,53,Monograph,Mbuti,Africa,Central Africa,hunter-gatherers,,"533,534,626,627,883",https://ehrafworldcultures.yale.edu/sres/5e90e79f-cbbf-42da-8e84-c10de72e9f84
b552fa45-ecd7-4100-aaf1-81a9a357971a,"Turnbull, Colin M.",The Mbuti Pygmies: change and adaptation,1983,53,Monograph,Mbuti,Africa,Central Africa,hunter-gatherers,,"533,534,626,627,883",https://ehrafworldcultures.yale.edu/sres/b552fa45-ecd7-4100-aaf1-81a9a357971a
8bedad4a-68cc-4ccc-aecb-822ce51218a4,"Turnbull, Colin M.",The Mbuti Pygmies: change and adaptation,1983,54,Monograph,Mbuti,Africa,Central Africa,hunter-gatherers,,"533,534,626,627,883,888",https://ehrafworldcultures.yale.edu/sres/8bedad4a-68cc-4ccc-aecb-822ce51218a4
11f32d69-3f08-404e-8c44-fc5139bbdfca,"Turnbull, Colin M.",The Mbuti Pygmies: change and adaptation,1983,54,Monograph,Mbuti,Africa,Central Africa,hunter-gatherers,,"533,534,626,627,883",https://ehrafworldcultures.yale.edu/sres/11f32d69-3f08-404e-8c44-fc5139bbdfca
729b4aac-54cb-4e2a-b7c9-885c8290274a,"Turnbull, Colin M.",The Mbuti Pygmies: change and adaptation,1983,54,Monograph,Mbuti,Africa,Central Africa,hunter-gatherers,,"533,534,626,627,883",https://ehrafworldcultures.yale.edu/sres/729b4aac-54cb-4e2a-b7c9-885c8290274a
b3bcf9d5-f6be-4a1b-80b1-777f0842133a,"Turnbull, Colin M.",The Mbuti Pygmies: change and adaptation,1983,55,Monograph,Mbuti,Africa,Central Africa,hunter-gatherers,,"182,626,627,887,888",https://ehrafworldcultures.yale.edu/sres/b3bcf9d5-f6be-4a1b-80b1-777f0842133a
6e1f34e0-ef9e-4b31-a6cb-bcffcb2d56f2,"Turnbull, Colin M.",The Mbuti Pygmies: an ethnographic survey,1965,[p.231-b],Monograph,Mbuti,Africa,Central Africa,hunter-gatherers,,"562,571,578,593,626,627",https://ehrafworldcultures.yale.edu/sres/6e1f34e0-ef9e-4b31-a6cb-bcffcb2d56f2
7f3bcc48-5911-44a3-bdcf-0c8428208001,"Turnbull, Colin M.","Wayward servants: the two worlds of the African
         Pygmies",1965,216,Monograph,Mbuti,Africa,Central Africa,hunter-gatherers,,"182,578,626,627",https://ehrafworldcultures.yale.edu/sres/7f3bcc48-5911-44a3-bdcf-0c8428208001
3dd58d2c-67ab-470f-bef1-641db7da28de,"Turnbull, Colin M.","Wayward servants: the two worlds of the African
         Pygmies",1965,216,Monograph,Mbuti,Africa,Central Africa,hunter-gatherers,,"121,171,182,578,626,627,778",https://ehrafworldcultures.yale.edu/sres/3dd58d2c-67ab-470f-bef1-641db7da28de
6689d052-572b-4863-88fd-ee0b465411cc,"Turnbull, Colin M.","Wayward servants: the two worlds of the African
         Pygmies",1965,114,Monograph,Mbuti,Africa,Central Africa,hunter-gatherers,,"561,626,627,765",https://ehrafworldcultures.yale.edu/sres/6689d052-572b-4863-88fd-ee0b465411cc
