uuid,Primary_Author,Title,Published,Page,DocType,Culture,Region,Subregion,Subsistence,OCM,IDs,Permalink
7a5c8898-4eba-446e-877a-3ed0a2eb388f,"Morgan, Lewis Henry",League of the Ho-De'-No-Sau-Nee or Iroquois. Vol. I.,1901,324,Monograph,Iroquois,North America,Eastern Woodlands,horticulturalists,,"177,626,685",https://ehrafworldcultures.yale.edu/sres/7a5c8898-4eba-446e-877a-3ed0a2eb388f
da796a91-a696-441c-9c26-2966c9b8ae96,"Wallace, Anthony F. C.",The death and rebirth of the Seneca,1972,( 25 ),Monograph,Iroquois,North America,Eastern Woodlands,horticulturalists,,"175,626,685",https://ehrafworldcultures.yale.edu/sres/da796a91-a696-441c-9c26-2966c9b8ae96
7e4b1883-f2b6-44b3-afce-2a7f74eb01a0,"Noon, John A.",Law and government of the Grand River Iroquois,1949,25,Monograph,Iroquois,North America,Eastern Woodlands,horticulturalists,,"177,425,476,626,681,756,777,779",https://ehrafworldcultures.yale.edu/sres/7e4b1883-f2b6-44b3-afce-2a7f74eb01a0
7dd4ffb9-d95c-4dc6-9414-7b74ddd694cc,"Noon, John A.",Law and government of the Grand River Iroquois,1949,25,Monograph,Iroquois,North America,Eastern Woodlands,horticulturalists,,"177,425,476,626,681,756,777,779",https://ehrafworldcultures.yale.edu/sres/7dd4ffb9-d95c-4dc6-9414-7b74ddd694cc
97ad3c5e-ff06-4b6e-ad00-23114e64b2c4,"Noon, John A.",Law and government of the Grand River Iroquois,1949,26,Monograph,Iroquois,North America,Eastern Woodlands,horticulturalists,,"177,425,476,626,681,756,777,779",https://ehrafworldcultures.yale.edu/sres/97ad3c5e-ff06-4b6e-ad00-23114e64b2c4
4ed36bb0-0b9f-4e0c-acb9-aa28bf0fd3d2,"Noon, John A.",Law and government of the Grand River Iroquois,1949,26,Monograph,Iroquois,North America,Eastern Woodlands,horticulturalists,,"177,425,476,626,681,756,777,779",https://ehrafworldcultures.yale.edu/sres/4ed36bb0-0b9f-4e0c-acb9-aa28bf0fd3d2
e434ce53-f6bf-4720-8309-635e1ae7e567,"Noon, John A.",Law and government of the Grand River Iroquois,1949,26,Monograph,Iroquois,North America,Eastern Woodlands,horticulturalists,,"177,425,476,626,681,756,777,779",https://ehrafworldcultures.yale.edu/sres/e434ce53-f6bf-4720-8309-635e1ae7e567
4046f723-1080-409a-ac36-a504e0a805d5,"Reid, Gerald",Culture summary: Iroquois,1996,6,Manuscript,Iroquois,North America,Eastern Woodlands,horticulturalists,,"626,681,754,793",https://ehrafworldcultures.yale.edu/sres/4046f723-1080-409a-ac36-a504e0a805d5
82a9b755-a0cd-423d-b57a-39763eff8b6e,"Selden, Sherman Ward, 1921-","The legend, myth and Code of Deganawidah and their
         significance to Iroquois cultural history",1966,74,Monograph,Iroquois,North America,Eastern Woodlands,horticulturalists,,"113,619,626,642,646,671,681",https://ehrafworldcultures.yale.edu/sres/82a9b755-a0cd-423d-b57a-39763eff8b6e
23f1a19a-bbb8-439a-8195-5f699bb33e4e,"Morgan, Lewis Henry",League of the Ho-De'-No-Sau-Nee or Iroquois. Vol. I.,1901,321,Monograph,Iroquois,North America,Eastern Woodlands,horticulturalists,,"627,671,674,683",https://ehrafworldcultures.yale.edu/sres/23f1a19a-bbb8-439a-8195-5f699bb33e4e
fc85076b-5f69-4abb-90aa-9c899ecbf991,"Morgan, Lewis Henry",League of the Ho-De'-No-Sau-Nee or Iroquois. Vol. I.,1901,322,Monograph,Iroquois,North America,Eastern Woodlands,horticulturalists,,"211,431,578,614,623,627,628,683",https://ehrafworldcultures.yale.edu/sres/fc85076b-5f69-4abb-90aa-9c899ecbf991
903b06b8-3f8f-4d05-a661-875215e336aa,"Noon, John A.",Law and government of the Grand River Iroquois,1949,92,Monograph,Iroquois,North America,Eastern Woodlands,horticulturalists,,"185,627,646,671,685,692",https://ehrafworldcultures.yale.edu/sres/903b06b8-3f8f-4d05-a661-875215e336aa
77ea6073-78ef-41d8-88f8-4ba3f067df25,"Hauptman, Laurence M.","The Iroquois struggle for survival: World War II to Red
         Power",1986,227,Monograph,Iroquois,North America,Eastern Woodlands,horticulturalists,,"113,142,291,642,657,668,696",https://ehrafworldcultures.yale.edu/sres/77ea6073-78ef-41d8-88f8-4ba3f067df25
09010917-ca76-4af1-9cfd-44624508547b,"Weaver, Sally M.","Medicine and politics among the Grand River Iroquois: a study
         of the non-conservatives",1972,35,Monograph,Iroquois,North America,Eastern Woodlands,horticulturalists,,"183,184,571,575,578,626",https://ehrafworldcultures.yale.edu/sres/09010917-ca76-4af1-9cfd-44624508547b
fe59ce3f-ba0b-456a-aa1b-6c9209b245c6,"Weaver, Sally M.","Medicine and politics among the Grand River Iroquois: a study
         of the non-conservatives",1972,134,Monograph,Iroquois,North America,Eastern Woodlands,horticulturalists,,"554,626,751,758",https://ehrafworldcultures.yale.edu/sres/fe59ce3f-ba0b-456a-aa1b-6c9209b245c6
c05572d1-8ea7-45da-a54e-eb926b45622f,"Morgan, Lewis Henry",League of the Ho-De'-No-Sau-Nee or Iroquois. Vol. I.,1901,79,Monograph,Iroquois,North America,Eastern Woodlands,horticulturalists,,"582,614,626",https://ehrafworldcultures.yale.edu/sres/c05572d1-8ea7-45da-a54e-eb926b45622f
b76374de-8823-4a0f-99e0-8eac4c8ed51b,"Morgan, Lewis Henry",League of the Ho-De'-No-Sau-Nee or Iroquois. Vol. I.,1901,113,Monograph,Iroquois,North America,Eastern Woodlands,horticulturalists,,"626,641,642,766",https://ehrafworldcultures.yale.edu/sres/b76374de-8823-4a0f-99e0-8eac4c8ed51b
b42246af-7587-4993-9355-6e3f33d6a779,"Morgan, Lewis Henry",League of the Ho-De'-No-Sau-Nee or Iroquois. Vol. I.,1901,114,Monograph,Iroquois,North America,Eastern Woodlands,horticulturalists,,"211,626,641",https://ehrafworldcultures.yale.edu/sres/b42246af-7587-4993-9355-6e3f33d6a779
