uuid,Primary_Author,Title,Published,Page,DocType,Culture,Region,Subregion,Subsistence,OCM,IDs,Permalink
b17a4edb-9b3f-4b8b-a1c4-0aabf030134e,"Huntingford, George Wynn Brereton",The southern Nilo-Hamites,1953,123,"Component part(s), monograph",Maasai,Africa,Eastern Africa,pastoralists,,"614,626,627,671,672,681,682,685",https://ehrafworldcultures.yale.edu/sres/b17a4edb-9b3f-4b8b-a1c4-0aabf030134e
880a7153-057a-4094-8d70-920f7f8c7f9f,"Merker, Meritz, 1867-1908","The Masai: ethnographic monograph of an East African Semite
         people",1910,281,Monograph,Maasai,Africa,Eastern Africa,pastoralists,,"426,581,583,626,672,686",https://ehrafworldcultures.yale.edu/sres/880a7153-057a-4094-8d70-920f7f8c7f9f
380f0a1c-9646-4383-83ea-aa37408c149b,"Merker, Meritz, 1867-1908","The Masai: ethnographic monograph of an East African Semite
         people",1910,286,Monograph,Maasai,Africa,Eastern Africa,pastoralists,,"626,683,687",https://ehrafworldcultures.yale.edu/sres/380f0a1c-9646-4383-83ea-aa37408c149b
dec4babc-6664-4c91-a76f-1e107099f16d,"Spencer, Paul, 1932-","The Maasai of Matapato: a study of rituals of
         rebellion",1988,182,Monograph,Maasai,Africa,Eastern Africa,pastoralists,,"262,561,574,593,626,684,754,783,837",https://ehrafworldcultures.yale.edu/sres/dec4babc-6664-4c91-a76f-1e107099f16d
8d8415d9-89dc-4cb4-8b29-e8dbde5aeb71,"Hollis, Alfred Claud, Sir, 1874-",The Masai: their language and folklore,1905,301,Monograph,Maasai,Africa,Eastern Africa,pastoralists,,"292,301,321,531,556,627,686",https://ehrafworldcultures.yale.edu/sres/8d8415d9-89dc-4cb4-8b29-e8dbde5aeb71
125d417d-63a2-4e12-b50b-723e3a1c25b9,"Spencer, Paul, 1932-","The Maasai of Matapato: a study of rituals of
         rebellion",1988,[p. 210],Monograph,Maasai,Africa,Eastern Africa,pastoralists,,"554,561,627,681",https://ehrafworldcultures.yale.edu/sres/125d417d-63a2-4e12-b50b-723e3a1c25b9
7ba56b98-afd9-4f8d-8430-e49df3cda08d,"Spencer, Paul, 1932-","The Maasai of Matapato: a study of rituals of
         rebellion",1988,211,Monograph,Maasai,Africa,Eastern Africa,pastoralists,,"561,627,681",https://ehrafworldcultures.yale.edu/sres/7ba56b98-afd9-4f8d-8430-e49df3cda08d
5409c6ea-a1c6-4014-ae6a-454c5a3346f3,"Spencer, Paul, 1932-","The Maasai of Matapato: a study of rituals of
         rebellion",1988,211,Monograph,Maasai,Africa,Eastern Africa,pastoralists,,"561,574,578,627,681,788",https://ehrafworldcultures.yale.edu/sres/5409c6ea-a1c6-4014-ae6a-454c5a3346f3
e08213a4-08f0-4388-a304-4299a44c2c28,"Spencer, Paul, 1932-","The Maasai of Matapato: a study of rituals of
         rebellion",1988,212,Monograph,Maasai,Africa,Eastern Africa,pastoralists,,"561,578,627,681",https://ehrafworldcultures.yale.edu/sres/e08213a4-08f0-4388-a304-4299a44c2c28
b346b9ba-e24c-427e-a464-afcd3f5348df,"Spencer, Paul, 1932-","The Maasai of Matapato: a study of rituals of
         rebellion",1988,212,Monograph,Maasai,Africa,Eastern Africa,pastoralists,,"561,627,681,782",https://ehrafworldcultures.yale.edu/sres/b346b9ba-e24c-427e-a464-afcd3f5348df
