uuid,Primary_Author,Title,Published,Page,DocType,Culture,Region,Subregion,Subsistence,OCM,IDs,Permalink
f12049de-0a10-4573-ba85-f91020cfb410,"Blaine, Martha Royce, 1923-","Pawnee passage, 1870-1875",1990,112,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"533,555,574,577,626,648,682,721,726,727,825",https://ehrafworldcultures.yale.edu/sres/f12049de-0a10-4573-ba85-f91020cfb410
73123a33-5d84-4980-9da0-3f1689815e0a,"Weltfish,Gene, 1902-","The lost universe: with a closing chapter on 'The universe
         regained'",1965,201,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"224,625,626,689",https://ehrafworldcultures.yale.edu/sres/73123a33-5d84-4980-9da0-3f1689815e0a
614a0bf2-8f29-422c-9641-c809c1502c0b,"Reid, Gerald F.",Culture summary: Pawnee,1998,5,Manuscript,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"224,625,626",https://ehrafworldcultures.yale.edu/sres/614a0bf2-8f29-422c-9641-c809c1502c0b
90000cff-ae99-4549-969a-41709cb281d8,"Fletcher, Alice C. (Alice Cunningham),
         1838-1923",The Hako: a Pawnee ceremony,1904,301,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"539,626,796",https://ehrafworldcultures.yale.edu/sres/90000cff-ae99-4549-969a-41709cb281d8
aa309ccf-c3af-46a8-b518-745e6c700e9b,"Fletcher, Alice C. (Alice Cunningham),
         1838-1923",The Hako: a Pawnee ceremony,1904,306,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"539,626,796",https://ehrafworldcultures.yale.edu/sres/aa309ccf-c3af-46a8-b518-745e6c700e9b
3d56b2a9-c5a3-4264-ad16-093f6ecf67bc,"Lesser, Alexander, 1902-",The Pawnee Ghost Dance hand game,1933,18,"Component part(s), monograph",Pawnee,North America,Plains and Plateau,other subsistence combinations,,"175,241,626,648,657",https://ehrafworldcultures.yale.edu/sres/3d56b2a9-c5a3-4264-ad16-093f6ecf67bc
83506380-b70b-4b74-8689-dc4d3ea366cb,"Weltfish,Gene, 1902-","The lost universe: with a closing chapter on 'The universe
         regained'",1965,342,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"554,578,626",https://ehrafworldcultures.yale.edu/sres/83506380-b70b-4b74-8689-dc4d3ea366cb
5108c7b2-b0d7-47dd-a0a1-1470d911f01b,"Weltfish,Gene, 1902-","The lost universe: with a closing chapter on 'The universe
         regained'",1965,342,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"571,578,626,756,829",https://ehrafworldcultures.yale.edu/sres/5108c7b2-b0d7-47dd-a0a1-1470d911f01b
799de6e9-4fb0-4568-a2b6-646fe6530c30,"Weltfish,Gene, 1902-","The lost universe: with a closing chapter on 'The universe
         regained'",1965,5,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"182,626,796",https://ehrafworldcultures.yale.edu/sres/799de6e9-4fb0-4568-a2b6-646fe6530c30
bad4cb7a-dd87-4021-b803-0067a51d8acf,"Weltfish,Gene, 1902-","The lost universe: with a closing chapter on 'The universe
         regained'",1965,6,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"592,626,701",https://ehrafworldcultures.yale.edu/sres/bad4cb7a-dd87-4021-b803-0067a51d8acf
fe2ff491-6639-4342-b0ff-4f05b10a598a,"Weltfish,Gene, 1902-","The lost universe: with a closing chapter on 'The universe
         regained'",1965,6,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,626,https://ehrafworldcultures.yale.edu/sres/fe2ff491-6639-4342-b0ff-4f05b10a598a
c46be8ed-f442-4f7d-b4f2-c460948d3dfe,"Weltfish,Gene, 1902-","The lost universe: with a closing chapter on 'The universe
         regained'",1965,6,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"619,621,622,626",https://ehrafworldcultures.yale.edu/sres/c46be8ed-f442-4f7d-b4f2-c460948d3dfe
6aa881d6-16ec-4225-a5ea-45a6cc93e5dd,"Weltfish,Gene, 1902-","The lost universe: with a closing chapter on 'The universe
         regained'",1965,13,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"577,626",https://ehrafworldcultures.yale.edu/sres/6aa881d6-16ec-4225-a5ea-45a6cc93e5dd
b29c449d-8cb6-4f38-aba8-fe65ec64c8b4,"Weltfish,Gene, 1902-","The lost universe: with a closing chapter on 'The universe
         regained'",1965,50,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"602,626",https://ehrafworldcultures.yale.edu/sres/b29c449d-8cb6-4f38-aba8-fe65ec64c8b4
c3fc027e-3820-4aed-b732-46dadcfef1c0,"Weltfish,Gene, 1902-","The lost universe: with a closing chapter on 'The universe
         regained'",1965,294,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"156,536,626,727,756,775,796",https://ehrafworldcultures.yale.edu/sres/c3fc027e-3820-4aed-b732-46dadcfef1c0
ac7b7d1b-669a-4931-af1d-a5be471d8745,"Weltfish,Gene, 1902-","The lost universe: with a closing chapter on 'The universe
         regained'",1965,309,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"626,756,787",https://ehrafworldcultures.yale.edu/sres/ac7b7d1b-669a-4931-af1d-a5be471d8745
208e96f7-32fb-468d-b1ff-df60dfa5b430,"Blaine, Martha Royce, 1923-","Pawnee passage, 1870-1875",1990,11,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"273,625,689",https://ehrafworldcultures.yale.edu/sres/208e96f7-32fb-468d-b1ff-df60dfa5b430
231387d8-ce43-4813-bec6-d634194213d0,"Blaine, Martha Royce, 1923-","Pawnee passage, 1870-1875",1990,11,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"313,539,648,685",https://ehrafworldcultures.yale.edu/sres/231387d8-ce43-4813-bec6-d634194213d0
d1820bff-fb49-4dd8-b311-cafe2800555e,"Blaine, Martha Royce, 1923-","Pawnee passage, 1870-1875",1990,13,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"313,648,685",https://ehrafworldcultures.yale.edu/sres/d1820bff-fb49-4dd8-b311-cafe2800555e
e1881f12-8b11-41ec-9a58-3ef6a2dc3457,"Blaine, Martha Royce, 1923-","Pawnee passage, 1870-1875",1990,13,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"313,648,685",https://ehrafworldcultures.yale.edu/sres/e1881f12-8b11-41ec-9a58-3ef6a2dc3457
d18b69a6-26ee-4d3e-a1a0-c690914111db,"Blaine, Martha Royce, 1923-","Pawnee passage, 1870-1875",1990,13,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"313,648,657,685",https://ehrafworldcultures.yale.edu/sres/d18b69a6-26ee-4d3e-a1a0-c690914111db
8e6fdce3-5df0-461e-a7d9-9ddec23e3ef4,"Blaine, Martha Royce, 1923-","Pawnee passage, 1870-1875",1990,13,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"313,648,657,685",https://ehrafworldcultures.yale.edu/sres/8e6fdce3-5df0-461e-a7d9-9ddec23e3ef4
a45964fe-eb03-4a6b-980a-4dc8fdcb777f,"Blaine, Martha Royce, 1923-","Pawnee passage, 1870-1875",1990,14,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"313,648,657,685",https://ehrafworldcultures.yale.edu/sres/a45964fe-eb03-4a6b-980a-4dc8fdcb777f
a0cb9594-b3bb-452e-985f-a3e612431b4a,"Blaine, Martha Royce, 1923-","Pawnee passage, 1870-1875",1990,14,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"313,648,685",https://ehrafworldcultures.yale.edu/sres/a0cb9594-b3bb-452e-985f-a3e612431b4a
ae675b54-9ebe-47dc-a960-0500e0e9d48d,"Blaine, Martha Royce, 1923-","Pawnee passage, 1870-1875",1990,16,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"648,685,691",https://ehrafworldcultures.yale.edu/sres/ae675b54-9ebe-47dc-a960-0500e0e9d48d
07aa7af7-16cb-4143-beca-882d819d6b58,"Blaine, Martha Royce, 1923-","Pawnee passage, 1870-1875",1990,16,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"648,685,691",https://ehrafworldcultures.yale.edu/sres/07aa7af7-16cb-4143-beca-882d819d6b58
3e8ab198-30a0-438a-87c2-c7e8d2607601,"Blaine, Martha Royce, 1923-","Pawnee passage, 1870-1875",1990,17,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"648,657,682,692",https://ehrafworldcultures.yale.edu/sres/3e8ab198-30a0-438a-87c2-c7e8d2607601
082be9b5-5287-49e4-a919-aa850ad35251,"Blaine, Martha Royce, 1923-","Pawnee passage, 1870-1875",1990,17,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"648,657,682,692",https://ehrafworldcultures.yale.edu/sres/082be9b5-5287-49e4-a919-aa850ad35251
fe977c87-7688-4142-a464-cd3e22b7f450,"Blaine, Martha Royce, 1923-","Pawnee passage, 1870-1875",1990,18,Monograph,Pawnee,North America,Plains and Plateau,other subsistence combinations,,"648,657,682,692",https://ehrafworldcultures.yale.edu/sres/fe977c87-7688-4142-a464-cd3e22b7f450
