uuid,Primary_Author,Title,Published,Page,DocType,Culture,Region,Subregion,Subsistence,OCM,IDs,Permalink
4c0fbc46-638f-4c6f-93dc-2633797b0581,"Hinfelaar, Hugo F.","Bemba-speaking women of Zambia in a century of religious
         change (1892-1992)",1994,96,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"626,627,681,754",https://ehrafworldcultures.yale.edu/sres/4c0fbc46-638f-4c6f-93dc-2633797b0581
83e3f284-072c-4316-b850-69d489d0e10d,"Maxwell, Kevin B. (Kevin Burns), 1941-","Bemba myth and ritual: the impact of literacy on an oral
         culture",1983,63,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"183,577,626,784",https://ehrafworldcultures.yale.edu/sres/83e3f284-072c-4316-b850-69d489d0e10d
6e9c7c3b-fed3-497e-b2d5-c5fa5f5b9673,"Maxwell, Kevin B. (Kevin Burns), 1941-","Bemba myth and ritual: the impact of literacy on an oral
         culture",1983,161,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"121,626",https://ehrafworldcultures.yale.edu/sres/6e9c7c3b-fed3-497e-b2d5-c5fa5f5b9673
f72e27ed-28ae-499a-9c20-3ab0ee781d5a,"Lagacé, Robert O.",Culture summary: Bemba,1997,5,Manuscript,Bemba,Africa,Southern Africa,horticulturalists,,626,https://ehrafworldcultures.yale.edu/sres/f72e27ed-28ae-499a-9c20-3ab0ee781d5a
c2a52187-295b-48b5-9fec-152db5d5e6e9,"Richards, Audrey I. (Audrey Isabel),
         1899-1984","Land, labour and diet in Northern Rhodesia: an economic study
         of the Bemba tribe",1939,48,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"262,626,756",https://ehrafworldcultures.yale.edu/sres/c2a52187-295b-48b5-9fec-152db5d5e6e9
f6a5b9e1-60fe-4018-8c0d-888a995d0781,"Richards, Audrey I. (Audrey Isabel),
         1899-1984",A modern movement of witch-finders,1935,455,Journal Article,Bemba,Africa,Southern Africa,horticulturalists,,"626,753,769,776",https://ehrafworldcultures.yale.edu/sres/f6a5b9e1-60fe-4018-8c0d-888a995d0781
48eeb3b8-00c9-4e4e-b737-5f9b68d0df73,"Richards, Audrey I. (Audrey Isabel),
         1899-1984",A modern movement of witch-finders,1935,455,Journal Article,Bemba,Africa,Southern Africa,horticulturalists,,"626,753,769",https://ehrafworldcultures.yale.edu/sres/48eeb3b8-00c9-4e4e-b737-5f9b68d0df73
49530e94-bcb9-471d-98bd-e9ce914e29a5,"Richards, Audrey I. (Audrey Isabel),
         1899-1984",A modern movement of witch-finders,1935,456,Journal Article,Bemba,Africa,Southern Africa,horticulturalists,,"626,787",https://ehrafworldcultures.yale.edu/sres/49530e94-bcb9-471d-98bd-e9ce914e29a5
d9e43b23-5893-48a7-b4f4-7ce163ae914f,"Hinfelaar, Hugo F.","Bemba-speaking women of Zambia in a century of religious
         change (1892-1992)",1994,64,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"178,182,212,562,577,626,783,784,827,837,842",https://ehrafworldcultures.yale.edu/sres/d9e43b23-5893-48a7-b4f4-7ce163ae914f
046857f9-67ec-43e2-b9ff-3f58cd889cad,"Maxwell, Kevin B. (Kevin Burns), 1941-","Bemba myth and ritual: the impact of literacy on an oral
         culture",1983,43,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"593,684,773",https://ehrafworldcultures.yale.edu/sres/046857f9-67ec-43e2-b9ff-3f58cd889cad
2a857001-9592-4a9b-bd04-a1ede3a893f9,"Maxwell, Kevin B. (Kevin Burns), 1941-","Bemba myth and ritual: the impact of literacy on an oral
         culture",1983,43,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"684,773,783",https://ehrafworldcultures.yale.edu/sres/2a857001-9592-4a9b-bd04-a1ede3a893f9
0f6551f9-c79d-4656-9951-e3da207c573e,"Maxwell, Kevin B. (Kevin Burns), 1941-","Bemba myth and ritual: the impact of literacy on an oral
         culture",1983,63,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"578,681",https://ehrafworldcultures.yale.edu/sres/0f6551f9-c79d-4656-9951-e3da207c573e
18538fec-b2b4-449f-92f5-0323ec5a2e2d,"Maxwell, Kevin B. (Kevin Burns), 1941-","Bemba myth and ritual: the impact of literacy on an oral
         culture",1983,141,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"000,671,683,754",https://ehrafworldcultures.yale.edu/sres/18538fec-b2b4-449f-92f5-0323ec5a2e2d
84897af7-fee1-4390-a33a-dbf4c9812277,"Richards, Audrey I. (Audrey Isabel),
         1899-1984","CHISUNGU: a girls' initiation ceremony among the Bemba of
         Northern Rhodesia",1956,167,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"622,688,769,881",https://ehrafworldcultures.yale.edu/sres/84897af7-fee1-4390-a33a-dbf4c9812277
66339b78-4b5d-4fce-a2e9-9044d4ef7e01,"Richards, Audrey I. (Audrey Isabel),
         1899-1984","The political system of the Bemba tribe: North-Eastern
         Rhodesia",1940,106,Essay,Bemba,Africa,Southern Africa,horticulturalists,,"622,687",https://ehrafworldcultures.yale.edu/sres/66339b78-4b5d-4fce-a2e9-9044d4ef7e01
c5fbd12e-c742-4bbc-a73f-687b01f3b5e9,"Richards, Audrey I. (Audrey Isabel),
         1899-1984","Reciprocal clan relationships among the Bemba of N. E.
         Rhodesia",1937,[p. 191(a)],Journal Article,Bemba,Africa,Southern Africa,horticulturalists,,"171,614,616,683,789",https://ehrafworldcultures.yale.edu/sres/c5fbd12e-c742-4bbc-a73f-687b01f3b5e9
84ab52e1-bd43-470d-a561-eb4859ff4013,"Richards, Audrey I. (Audrey Isabel),
         1899-1984","Land, labour and diet in Northern Rhodesia: an economic study
         of the Bemba tribe",1939,144,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"567,681,727",https://ehrafworldcultures.yale.edu/sres/84ab52e1-bd43-470d-a561-eb4859ff4013
23c8b0ce-5768-44b7-b48a-6d203c6211d4,"Richards, Audrey I. (Audrey Isabel),
         1899-1984","Land, labour and diet in Northern Rhodesia: an economic study
         of the Bemba tribe",1939,186,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"681,685,789",https://ehrafworldcultures.yale.edu/sres/23c8b0ce-5768-44b7-b48a-6d203c6211d4
5a306d1e-f934-4261-83aa-615a38a6af18,"Richards, Audrey I. (Audrey Isabel),
         1899-1984","Land, labour and diet in Northern Rhodesia: an economic study
         of the Bemba tribe",1939,187,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"685,789",https://ehrafworldcultures.yale.edu/sres/5a306d1e-f934-4261-83aa-615a38a6af18
b9aa5ecc-84a2-405f-80ca-57f7e71edf6c,"Richards, Audrey I. (Audrey Isabel),
         1899-1984","Land, labour and diet in Northern Rhodesia: an economic study
         of the Bemba tribe",1939,187,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"681,685,789",https://ehrafworldcultures.yale.edu/sres/b9aa5ecc-84a2-405f-80ca-57f7e71edf6c
7a99222e-4675-4117-9693-9acf809dca29,"Richards, Audrey I. (Audrey Isabel),
         1899-1984","Land, labour and diet in Northern Rhodesia: an economic study
         of the Bemba tribe",1939,188,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"423,681,685",https://ehrafworldcultures.yale.edu/sres/7a99222e-4675-4117-9693-9acf809dca29
80abf9e4-7a11-4346-99cb-e3d1ca5aed32,"Richards, Audrey I. (Audrey Isabel),
         1899-1984","Land, labour and diet in Northern Rhodesia: an economic study
         of the Bemba tribe",1939,247,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"423,622,643,685",https://ehrafworldcultures.yale.edu/sres/80abf9e4-7a11-4346-99cb-e3d1ca5aed32
91a78f91-081b-4392-a739-3aaf05e6c70f,"Richards, Audrey I. (Audrey Isabel),
         1899-1984","Land, labour and diet in Northern Rhodesia: an economic study
         of the Bemba tribe",1939,260,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"184,622,643,651,661,681",https://ehrafworldcultures.yale.edu/sres/91a78f91-081b-4392-a739-3aaf05e6c70f
f79df552-3dda-4fd0-ace9-56d331108939,"Richards, Audrey I. (Audrey Isabel),
         1899-1984","Land, labour and diet in Northern Rhodesia: an economic study
         of the Bemba tribe",1939,261,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"622,624,643,651,661,681",https://ehrafworldcultures.yale.edu/sres/f79df552-3dda-4fd0-ace9-56d331108939
1ec838bf-39f8-49a6-8d74-873991b28917,"Richards, Audrey I. (Audrey Isabel),
         1899-1984","Land, labour and diet in Northern Rhodesia: an economic study
         of the Bemba tribe",1939,261,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"622,643,651,657,661,681",https://ehrafworldcultures.yale.edu/sres/1ec838bf-39f8-49a6-8d74-873991b28917
2cb15ff9-e8d3-4e0f-9cde-040b4af0f3f3,"Richards, Audrey I. (Audrey Isabel),
         1899-1984","Land, labour and diet in Northern Rhodesia: an economic study
         of the Bemba tribe",1939,294,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"241,643,685",https://ehrafworldcultures.yale.edu/sres/2cb15ff9-e8d3-4e0f-9cde-040b4af0f3f3
21024a08-41b4-4ee5-907b-b277581fa8d2,"Richards, Audrey I. (Audrey Isabel),
         1899-1984","Land, labour and diet in Northern Rhodesia: an economic study
         of the Bemba tribe",1939,63,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"231,235,262,431,681,783",https://ehrafworldcultures.yale.edu/sres/21024a08-41b4-4ee5-907b-b277581fa8d2
1ff9f6ae-0546-44ac-b6cd-4b94229a71dd,"Richards, Audrey I. (Audrey Isabel),
         1899-1984","Land, labour and diet in Northern Rhodesia: an economic study
         of the Bemba tribe",1939,64,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"158,231,232,644,681,776,782",https://ehrafworldcultures.yale.edu/sres/1ff9f6ae-0546-44ac-b6cd-4b94229a71dd
99acc9a1-65a1-4cf2-9e2d-863f7f10b4bd,"Hinfelaar, Hugo F.","Bemba-speaking women of Zambia in a century of religious
         change (1892-1992)",1994,109,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"668,688,797,831",https://ehrafworldcultures.yale.edu/sres/99acc9a1-65a1-4cf2-9e2d-863f7f10b4bd
e1351afb-f0e0-44fd-a08b-9d81b8097a46,"Hinfelaar, Hugo F.","Bemba-speaking women of Zambia in a century of religious
         change (1892-1992)",1994,116,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"578,668,689",https://ehrafworldcultures.yale.edu/sres/e1351afb-f0e0-44fd-a08b-9d81b8097a46
2d832071-817f-4e62-9364-ba6fe436a3ec,"Hinfelaar, Hugo F.","Bemba-speaking women of Zambia in a century of religious
         change (1892-1992)",1994,141,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"688,690,782,794",https://ehrafworldcultures.yale.edu/sres/2d832071-817f-4e62-9364-ba6fe436a3ec
c912089e-0755-4772-b04a-bbd39ce3293b,"Hinfelaar, Hugo F.","Bemba-speaking women of Zambia in a century of religious
         change (1892-1992)",1994,142,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"688,690,782,794",https://ehrafworldcultures.yale.edu/sres/c912089e-0755-4772-b04a-bbd39ce3293b
48191ada-19a6-434e-a171-bc2ecfb8543b,"Hinfelaar, Hugo F.","Bemba-speaking women of Zambia in a century of religious
         change (1892-1992)",1994,142,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"688,690,782,794",https://ehrafworldcultures.yale.edu/sres/48191ada-19a6-434e-a171-bc2ecfb8543b
e0d13869-1eca-4e31-816b-a3b0a7be1b78,"Hinfelaar, Hugo F.","Bemba-speaking women of Zambia in a century of religious
         change (1892-1992)",1994,142,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"688,690,782,794",https://ehrafworldcultures.yale.edu/sres/e0d13869-1eca-4e31-816b-a3b0a7be1b78
b6ab96e7-0113-42fd-a996-a25a72161a8f,"Hinfelaar, Hugo F.","Bemba-speaking women of Zambia in a century of religious
         change (1892-1992)",1994,142,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"688,690,782,794",https://ehrafworldcultures.yale.edu/sres/b6ab96e7-0113-42fd-a996-a25a72161a8f
c5b9ad32-e8cf-44aa-865e-5fd45edaab4a,"Hinfelaar, Hugo F.","Bemba-speaking women of Zambia in a century of religious
         change (1892-1992)",1994,143,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"689,783,793",https://ehrafworldcultures.yale.edu/sres/c5b9ad32-e8cf-44aa-865e-5fd45edaab4a
4ca1a0a2-6326-4b9b-9f83-ab8334ae2a40,"Hinfelaar, Hugo F.","Bemba-speaking women of Zambia in a century of religious
         change (1892-1992)",1994,161,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"178,362,369,592,684,753,761,782,827",https://ehrafworldcultures.yale.edu/sres/4ca1a0a2-6326-4b9b-9f83-ab8334ae2a40
a4af102c-960d-4ea0-8eb1-c2738deb9e9c,"Hinfelaar, Hugo F.","Bemba-speaking women of Zambia in a century of religious
         change (1892-1992)",1994,161,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"178,362,369,592,684,753,761,782,827",https://ehrafworldcultures.yale.edu/sres/a4af102c-960d-4ea0-8eb1-c2738deb9e9c
0d48be81-5261-4338-9f12-612a7d2ff50f,"Hinfelaar, Hugo F.","Bemba-speaking women of Zambia in a century of religious
         change (1892-1992)",1994,162,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"178,362,369,592,684,753,761,782,827",https://ehrafworldcultures.yale.edu/sres/0d48be81-5261-4338-9f12-612a7d2ff50f
19d9cd67-df5d-4cf1-bef7-641ef23419e0,"Hinfelaar, Hugo F.","Bemba-speaking women of Zambia in a century of religious
         change (1892-1992)",1994,166,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"684,837,847",https://ehrafworldcultures.yale.edu/sres/19d9cd67-df5d-4cf1-bef7-641ef23419e0
aebf97de-cadc-4e4f-b0e3-398b2bb92c4c,"Hinfelaar, Hugo F.","Bemba-speaking women of Zambia in a century of religious
         change (1892-1992)",1994,170,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"182,562,684,847",https://ehrafworldcultures.yale.edu/sres/aebf97de-cadc-4e4f-b0e3-398b2bb92c4c
861173f2-87aa-47c0-81bb-77fb8a6d4c5a,"Hinfelaar, Hugo F.","Bemba-speaking women of Zambia in a century of religious
         change (1892-1992)",1994,182,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"183,562,684,784,789",https://ehrafworldcultures.yale.edu/sres/861173f2-87aa-47c0-81bb-77fb8a6d4c5a
3784cf96-6a80-4128-8b8d-473ee5d79484,"Hinfelaar, Hugo F.","Bemba-speaking women of Zambia in a century of religious
         change (1892-1992)",1994,61,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"562,571,572,657,688,797,833,881",https://ehrafworldcultures.yale.edu/sres/3784cf96-6a80-4128-8b8d-473ee5d79484
