uuid,Primary_Author,Title,Published,Page,DocType,Culture,Region,Subregion,Subsistence,OCM,IDs,Permalink
0f94c6dc-554a-4f3c-8047-19bac55497fc,"Messing, Simon D. (Simon David)",Highland plateau Amhara of Ethiopia,1985,151,Monograph,Amhara,Africa,Eastern Africa,intensive agriculturalists,,"625,685,696",https://ehrafworldcultures.yale.edu/sres/0f94c6dc-554a-4f3c-8047-19bac55497fc
51b02a1e-93f3-404f-af71-f95ad25cde35,"Messing, Simon D. (Simon David)",Highland plateau Amhara of Ethiopia,1985,180,Monograph,Amhara,Africa,Eastern Africa,intensive agriculturalists,,"178,671,688,696,794",https://ehrafworldcultures.yale.edu/sres/51b02a1e-93f3-404f-af71-f95ad25cde35
751317bd-b942-4c2d-ae8c-247cd7e844f4,"Hoben, Allan.","Land tenure among the Amhara of Ethiopia: the dynamics of
         cognatic descent",1973,162,Monograph,Amhara,Africa,Eastern Africa,intensive agriculturalists,,"674,687,695,696",https://ehrafworldcultures.yale.edu/sres/751317bd-b942-4c2d-ae8c-247cd7e844f4
2b9f3d5e-6104-4a3d-8bbd-c41bc03ce84c,"Hoben, Allan.","Land tenure among the Amhara of Ethiopia: the dynamics of
         cognatic descent",1973,162,Monograph,Amhara,Africa,Eastern Africa,intensive agriculturalists,,"674,687,695,696",https://ehrafworldcultures.yale.edu/sres/2b9f3d5e-6104-4a3d-8bbd-c41bc03ce84c
3a43431e-3fdf-4009-9644-2a5a15c51db1,"Hoben, Allan.","Land tenure among the Amhara of Ethiopia: the dynamics of
         cognatic descent",1973,155,Monograph,Amhara,Africa,Eastern Africa,intensive agriculturalists,,"423,425,626,627",https://ehrafworldcultures.yale.edu/sres/3a43431e-3fdf-4009-9644-2a5a15c51db1
3c7f55a8-3ee7-4615-acb9-3004cee3a7cc,"Hoben, Allan.","Land tenure among the Amhara of Ethiopia: the dynamics of
         cognatic descent",1973,155,Monograph,Amhara,Africa,Eastern Africa,intensive agriculturalists,,"423,425,554,626,627",https://ehrafworldcultures.yale.edu/sres/3c7f55a8-3ee7-4615-acb9-3004cee3a7cc
6c74a533-077c-406b-b58f-8dcb689436c5,"Messing, Simon D. (Simon David)",Culture summary: Amhara,1998,9,Manuscript,Amhara,Africa,Eastern Africa,intensive agriculturalists,,"201,626,627,671,675,692,693",https://ehrafworldcultures.yale.edu/sres/6c74a533-077c-406b-b58f-8dcb689436c5
93830f4b-0452-4bbe-a03a-1688893d9c13,"Messing, Simon D. (Simon David)",Highland plateau Amhara of Ethiopia,1985,176,Monograph,Amhara,Africa,Eastern Africa,intensive agriculturalists,,"626,684,785,788",https://ehrafworldcultures.yale.edu/sres/93830f4b-0452-4bbe-a03a-1688893d9c13
4ec27504-0eca-423f-bd00-3a4e59bddf39,"Young, Allan Louis, 1938-","Magic as a 'quasi-profession': the organization of magic and
         magical healing among Amhara",1975,246,Journal Article,Amhara,Africa,Eastern Africa,intensive agriculturalists,,"114,157,212,554,626,684,688,734,753,756,759,771,776,789,791,793",https://ehrafworldcultures.yale.edu/sres/4ec27504-0eca-423f-bd00-3a4e59bddf39
5258ce96-bd3c-4048-8888-bf8fc9acc1dc,"Levine, Donald Nathan, 1931-","Wax & gold: tradition and innovation in Ethiopian
         culture",1965,262,Monograph,Amhara,Africa,Eastern Africa,intensive agriculturalists,,"121,466,626,641,689,701",https://ehrafworldcultures.yale.edu/sres/5258ce96-bd3c-4048-8888-bf8fc9acc1dc
