uuid,Primary_Author,Title,Published,Page,DocType,Culture,Region,Subregion,Subsistence,OCM,IDs,Permalink
b9b4717c-7e38-4256-8272-11b5c4b946ea,"Pierson, Donald",Negroes in Brazil,1967,284,Monograph,Bahia Brazilians,South America,Eastern South America,intensive agriculturalists,,"627,688,793,794",https://ehrafworldcultures.yale.edu/sres/b9b4717c-7e38-4256-8272-11b5c4b946ea
321eb3ac-0c74-4da3-a13c-d916cb8c3426,"Schwartz, Stuart B.","Sugar plantations in the formation of Brazilian society:
         Bahia, 1550-1835",1985,279,Monograph,Bahia Brazilians,South America,Eastern South America,intensive agriculturalists,,"554,565,674,696",https://ehrafworldcultures.yale.edu/sres/321eb3ac-0c74-4da3-a13c-d916cb8c3426
c7bf62f8-5fe6-4b25-98f3-274caf58fd78,"Borges, Dain Edward","The family in Bahia, Brazil, 1870-1945",1994,99,Monograph,Bahia Brazilians,South America,Eastern South America,intensive agriculturalists,,"626,827,853",https://ehrafworldcultures.yale.edu/sres/c7bf62f8-5fe6-4b25-98f3-274caf58fd78
1fc96335-610d-4587-8cb4-09bb283dd181,"Borges, Dain Edward","The family in Bahia, Brazil, 1870-1945",1994,99,Monograph,Bahia Brazilians,South America,Eastern South America,intensive agriculturalists,,"626,853",https://ehrafworldcultures.yale.edu/sres/1fc96335-610d-4587-8cb4-09bb283dd181
a74e864d-da59-498d-a00f-082619247249,"Borges, Dain Edward","The family in Bahia, Brazil, 1870-1945",1994,99,Monograph,Bahia Brazilians,South America,Eastern South America,intensive agriculturalists,,"626,753,853",https://ehrafworldcultures.yale.edu/sres/a74e864d-da59-498d-a00f-082619247249
484940c3-69b3-416a-b0c3-be3e84508d2e,"Schwartz, Stuart B.","Sugar plantations in the formation of Brazilian society:
         Bahia, 1550-1835",1985,284,Monograph,Bahia Brazilians,South America,Eastern South America,intensive agriculturalists,,"565,571,578,626",https://ehrafworldcultures.yale.edu/sres/484940c3-69b3-416a-b0c3-be3e84508d2e
be7c4690-c43f-47e5-9fd0-09f53a8a8edf,"Schwartz, Stuart B.","Sugar plantations in the formation of Brazilian society:
         Bahia, 1550-1835",1985,390,Monograph,Bahia Brazilians,South America,Eastern South America,intensive agriculturalists,,"432,567,626",https://ehrafworldcultures.yale.edu/sres/be7c4690-c43f-47e5-9fd0-09f53a8a8edf
51d3b900-1de3-43af-a6d6-d8d9a56903e1,"Alzevedo, Thales de",The colored elite in a Brazilian city,1953,[25],Monograph,Bahia Brazilians,South America,Eastern South America,intensive agriculturalists,,"162,563,565,571,576,626,656,829",https://ehrafworldcultures.yale.edu/sres/51d3b900-1de3-43af-a6d6-d8d9a56903e1
e7a670a5-38c4-4ead-9054-8b64acc380ac,"Alzevedo, Thales de",The colored elite in a Brazilian city,1953,[51],Monograph,Bahia Brazilians,South America,Eastern South America,intensive agriculturalists,,"113,162,170,175,178,555,563,567,626",https://ehrafworldcultures.yale.edu/sres/e7a670a5-38c4-4ead-9054-8b64acc380ac
57e4117d-01ad-4067-9aa2-2467ef8d9d82,"Alzevedo, Thales de",The colored elite in a Brazilian city,1953,[53],Monograph,Bahia Brazilians,South America,Eastern South America,intensive agriculturalists,,"178,563,584,593,626",https://ehrafworldcultures.yale.edu/sres/57e4117d-01ad-4067-9aa2-2467ef8d9d82
944063b8-cd9f-432e-a67d-2a4c8ef98cf2,"Alzevedo, Thales de",The colored elite in a Brazilian city,1953,[57],Monograph,Bahia Brazilians,South America,Eastern South America,intensive agriculturalists,,"124,554,557,563,565,590,626",https://ehrafworldcultures.yale.edu/sres/944063b8-cd9f-432e-a67d-2a4c8ef98cf2
6dbaf93f-82d6-4929-ae3d-17fa8a9d2ad9,"Beierle, John",Culture summary: Bahia Brazilians,1999,7,Manuscript,Bahia Brazilians,South America,Eastern South America,intensive agriculturalists,,"565,626",https://ehrafworldcultures.yale.edu/sres/6dbaf93f-82d6-4929-ae3d-17fa8a9d2ad9
57217632-6570-46a5-ae45-681b12e560ad,"Pierson, Donald",Negroes in Brazil,1967,lxvii,Monograph,Bahia Brazilians,South America,Eastern South America,intensive agriculturalists,,"114,121,184,192,554,560,563,565,626,656,826",https://ehrafworldcultures.yale.edu/sres/57217632-6570-46a5-ae45-681b12e560ad
dcd545eb-4b5b-4147-9b7a-e2467643debf,"Hutchinson, Harry William, 1922-",Village and plantation life in northeastern Brazil,1957,140,Monograph,Bahia Brazilians,South America,Eastern South America,intensive agriculturalists,,"521,548,626,838",https://ehrafworldcultures.yale.edu/sres/dcd545eb-4b5b-4147-9b7a-e2467643debf
c5bfa2bb-196a-4bfa-8eb7-acad4938dac5,"Hutchinson, Harry William, 1922-",Village and plantation life in northeastern Brazil,1957,147,Monograph,Bahia Brazilians,South America,Eastern South America,intensive agriculturalists,,"565,608,626,762,835",https://ehrafworldcultures.yale.edu/sres/c5bfa2bb-196a-4bfa-8eb7-acad4938dac5
df509c90-8054-4b0a-af54-2a2f9d9a432a,"Borges, Dain Edward","The family in Bahia, Brazil, 1870-1945",1994,106,Monograph,Bahia Brazilians,South America,Eastern South America,intensive agriculturalists,,"671,684,759,833,836",https://ehrafworldcultures.yale.edu/sres/df509c90-8054-4b0a-af54-2a2f9d9a432a
