uuid,Primary_Author,Title,Published,Page,DocType,Culture,Region,Subregion,Subsistence,OCM,IDs,Permalink
178fa213-8809-4ee4-a649-1a1d746c2aa7,"Pruneau de Pommegorge, Antoine Edme",Nigritia,1789,8,"Component part(s), monograph",Wolof,Africa,Western Africa,horticulturalists,,"578,627,682,769,831",https://ehrafworldcultures.yale.edu/sres/178fa213-8809-4ee4-a649-1a1d746c2aa7
3f621b93-a105-4cfd-95d8-268de7bc99f9,"Gamble, David P.","A Wolof naming ceremony: human interaction and its aesthetic
         significance",1991,156,Essay,Wolof,Africa,Western Africa,horticulturalists,,"553,571,577,626",https://ehrafworldcultures.yale.edu/sres/3f621b93-a105-4cfd-95d8-268de7bc99f9
28964126-2f7e-4dbc-985e-b3e16569c16a,"Zempleni-Rabain, Jacqueline","Food and the strategy involved in learning fraternal exchange
         among Wolof children",1973,226,Essay,Wolof,Africa,Western Africa,horticulturalists,,"261,264,431,538,565,574,626",https://ehrafworldcultures.yale.edu/sres/28964126-2f7e-4dbc-985e-b3e16569c16a
709c5872-f78d-4315-93c8-ddb4f942eec7,"Magel, Emil A. (Emil Anthony), 1945-",Folktales from the Gambia: Wolof fictional narratives,1984,108,Monograph,Wolof,Africa,Western Africa,horticulturalists,,"626,902",https://ehrafworldcultures.yale.edu/sres/709c5872-f78d-4315-93c8-ddb4f942eec7
3a76ce23-c766-4975-941d-a478e2bfcbd9,"Magel, Emil A. (Emil Anthony), 1945-",Folktales from the Gambia: Wolof fictional narratives,1984,108,Monograph,Wolof,Africa,Western Africa,horticulturalists,,626,https://ehrafworldcultures.yale.edu/sres/3a76ce23-c766-4975-941d-a478e2bfcbd9
59bee330-49d1-4aac-9178-9c3d4b996e7f,"Gamble, David P.",Wolof proverbs,1991,114,Essay,Wolof,Africa,Western Africa,horticulturalists,,"5310,626,867",https://ehrafworldcultures.yale.edu/sres/59bee330-49d1-4aac-9178-9c3d4b996e7f
998adb38-602f-4893-b77a-71692254c332,"Ames, David W.","Plural marriage among the Wolof in the Gambia: with a
         consideration of problems of marital adjustment and patterned ways of resolving
         tensions",9999,18,Monograph,Wolof,Africa,Western Africa,horticulturalists,,"564,626,735,771",https://ehrafworldcultures.yale.edu/sres/998adb38-602f-4893-b77a-71692254c332
2fd1170b-23f1-4a88-94a8-24b6830e62e5,"Ames, David W.","Plural marriage among the Wolof in the Gambia: with a
         consideration of problems of marital adjustment and patterned ways of resolving
         tensions",9999,119,Monograph,Wolof,Africa,Western Africa,horticulturalists,,"578,595,602,626",https://ehrafworldcultures.yale.edu/sres/2fd1170b-23f1-4a88-94a8-24b6830e62e5
7db55b5a-a3df-427a-bcbd-48cf98cd0347,"Ames, David W.","Plural marriage among the Wolof in the Gambia: with a
         consideration of problems of marital adjustment and patterned ways of resolving
         tensions",9999,120,Monograph,Wolof,Africa,Western Africa,horticulturalists,,"578,595,626",https://ehrafworldcultures.yale.edu/sres/7db55b5a-a3df-427a-bcbd-48cf98cd0347
cc1a9255-a2f2-4838-87a1-e3d567fa1991,"Ames, David W.","Plural marriage among the Wolof in the Gambia: with a
         consideration of problems of marital adjustment and patterned ways of resolving
         tensions",9999,131,Monograph,Wolof,Africa,Western Africa,horticulturalists,,"369,574,626,837",https://ehrafworldcultures.yale.edu/sres/cc1a9255-a2f2-4838-87a1-e3d567fa1991
