uuid,offense_present
1f6d3445-5e1c-4eea-b6c7-f07dc9430cdb,0
1f9ed2a8-9672-4ef5-8298-720b283665ce,0
1fa74347-4ea1-4638-9433-dc6f1c89aea6,0
1faf4170-9944-413e-81f9-9d83f8258496,0
1fccc699-1f1e-46d1-a591-a62661fdc7d4,0
1fe08b3b-034a-4858-ad53-0cdd6a90bd69,0
2010de8f-2bbd-410f-aaf2-69360c597179,0
20113f7d-c9e0-4356-8ab0-4ca31d545cd9,0
20188d13-4b66-4a4a-9f7e-eb9e9013ef6f,0
201d400e-fbd5-430a-97ae-55fc2caf89b6,0
201da1cf-80b5-43a0-814a-7cef33acea92,0
2037893b-4761-46f2-9488-0efda7ef641d,0
203ca893-a980-4004-a013-fc1f3f9a0f2a,0
20452431-d7bf-446f-b8e1-62e655fe9203,0
2050a1c2-4f97-4e0c-a755-d65d747b4e2f,0
2057c620-d29d-4501-9849-9349140bdc20,0
20588f8a-e7ce-4ecc-a1cb-e9b9a9973e10,0
206dfa24-0c36-4da4-acb7-12a81b91ed5a,0
2075f8a9-0f52-470e-bd88-3c6f892d31f2,0
2076334a-95d7-49db-8956-200710c51877,0
20ab2bda-3e5a-42a5-bfcf-4926bbdd3f97,0
20aef684-c44f-4c43-bcbf-78554b9ac539,0
20cb680d-b003-4fa7-849a-06e594e76de2,0
20db2bed-58f3-491e-8e59-7df796fc02b9,0
20de9f3c-8b2b-467c-a023-5aaceb36ac80,0
20ec3909-d946-47c9-b69f-b819c0b3314f,0
20ee9fdc-cea5-44f2-b28d-d58e6dfa1799,0
20f235f5-6c3c-49bc-be8e-07e8cb76cb3b,0
20f2d62b-ee91-4b93-abe5-8cd373622099,0
20f5402d-2d19-4a02-84dc-55dfaba114a8,0
210f0aa9-9266-4cc2-9141-55a22c6f9989,0
2133211d-dc1a-4abe-8dcb-3c4decf06fe4,0
213eb9a8-ab62-44b0-9b7d-3295e854e552,0
214c8387-056d-4508-b386-5b64769ec5fd,0
21642520-0a88-4071-807c-59876bd57a2a,0
2164fd96-09e2-4976-bee3-83f06416b316,0
2180b61b-25f8-4d99-9666-81bf79b18433,0
2184e99a-f0c3-410b-a638-9b2ef6743d99,0
219fdcf8-43f7-4cc5-91cc-2fdbf551fcff,0
21a73705-144e-4413-b419-162ac79e3e6d,0
21cbd96e-fbdf-4165-b7ca-3f043c375562,0
21d8dbf4-5bbe-4000-b6f7-c4adfd7c6c2c,0
21e0a1dc-56f0-47ad-b0ec-6d8eeaa2b1dd,0
21e30980-d550-4858-9ce7-7d3068c650b0,0
21e4f00b-0074-478d-89ab-2fcf7b7760d2,0
21eee85c-ae42-4301-a30c-a9a149e4dc14,0
21f89273-2c0e-45d4-b336-2f4f6845c88d,0
220366f1-02eb-4165-92f2-031713ac0090,0
221c6fdc-581c-4941-8160-02f7146132a5,0
2238098d-e037-4503-93c2-07f5875bb1cd,0
223890ec-40e6-4ebc-82fa-ddf85cc6b4fd,0
22396453-55d3-472f-ad2c-4331bfcd7306,0
2257fce2-586d-4ba4-8e1e-adb3e2ca8155,0
225a477f-b452-43c7-88d3-1c08901855c6,0
226050be-788b-4303-8cef-0476195a360e,0
226d5829-cd64-466d-9e0e-ee17277f5a80,0
2288d291-e3af-4e1c-8759-96b1f0f4ab91,0
22a329db-0e37-412a-94a8-cc801dd9fb38,0
22ad358a-fd26-4bc9-ab3d-1b67c0f30000,0
22be7dc4-b37b-4d30-8673-20700c8a32c6,0
22c93620-232a-40c7-afc1-9535fd05dd58,0
22d3a9be-f34c-4e61-993c-6a259601926d,0
22d9f44d-3454-4381-b9ad-d084c30c8462,0
22df6946-334d-4a98-9a93-1eb3ceb66996,0
23007afd-ab2a-41ce-a39f-27ed7924bef8,0
2308e55a-7239-4faa-a884-f96d89beec74,0
230d3963-9d03-46b9-b032-c538f1878cad,0
23276dd3-8a5a-4fac-b8dc-5185119b73c8,0
236724b4-c7e1-4552-b312-4bd19108ecc7,0
2376c927-d734-45ae-a900-c15cd7460ac5,0
237ece80-bd8b-4d6f-a580-b41f11762a61,0
23bb9ec5-5091-4c2d-b9e6-7d46581fc412,0
23bc31ab-4c7c-4d6e-99a0-33cd9289063d,0
23c03bec-5e39-456e-8abf-b7671e945c61,0
23c440f7-7ef3-4a5f-9188-729844387e10,0
23d166fa-05ae-47f0-b628-f700a7eb6dac,0
23f0f3f3-b020-457f-9293-f25b5bdda73f,0
23fd3d66-204f-4e84-ba6b-f97fd76201e5,0
2419a37b-0187-4baa-b1bf-b1337b484c53,0
244633b2-1232-4352-bcd7-50a87d6e01c7,0
2446506c-733e-426a-b954-0bf39f048370,0
2451021a-6c75-44e5-a6b6-04bf0d977213,0
245732da-b624-434c-af90-aa04853fc3cd,0
245b38a8-2554-4ac3-a7f4-9c98e468f35e,0
24642eec-f331-48c3-a3c5-2002cc5ce198,0
24776809-9ce6-4cfa-8542-c3849a9ae01e,0
248fba46-1cfd-4c08-8c5c-b53b88cce4a3,0
2497cec9-9779-4930-b5aa-1ec28032238d,0
24b56468-3b1c-46d1-97f6-1718a8115ca4,0
24c17ada-dc29-441d-a056-16cc1bb5b571,0
24cadc0a-5138-4cf9-8574-21273534bdae,0
24e3d05c-1d66-48de-b4c2-2f16993e4789,0
24ed544a-c718-464e-9964-f0dcea21513b,0
25027fde-b79e-422f-945a-82e04816e16b,0
25187c80-8973-44f2-b0e7-47963196ebdf,0
251e5d5c-6f6c-4ef4-933a-42202e49ce38,0
2521946f-6d08-4e2f-9f13-9c1ac0713727,0
25785acb-7f58-4e15-b78a-229d49335e5c,0
258b52f0-02d0-47c7-a650-953f14c283c3,0
25a0e3a2-bbc7-4f7a-81d2-ba8eb1c96f6e,0
25be3da3-e840-4af3-87da-5b109ad468d0,0
25c1e8c4-ce18-48a0-bf50-783b29579213,0
25ce4d25-8ee4-4d67-b652-ccfc43dec548,0
25e0f57a-191c-4478-8cf1-ab34a6ffb495,0
25e83616-316d-4633-b095-5c6d38d9d7f6,0
25ea6710-7b8f-43e1-9fcb-efdbe184306f,0
2609f8cc-096e-4e51-8037-2025514945d3,0
26498761-0006-4aae-bbec-012f669c6d87,0
26553e53-a7af-4acd-89d8-a53769512503,0
265592a8-ccab-4d24-8362-e18a5bd80ac1,0
266fa87f-8a43-49c1-ada5-3687f42121b0,0
267d21a8-8736-4ad4-8a6d-38ce831db0c8,0
2684f2a8-8904-471d-8ac6-7eea09edc958,0
268af14b-569c-4ad8-b694-fc186ceb0880,0
26bcd352-3649-42a2-8ee5-f8ab3454d83b,0
26cd28da-28ae-4d32-9e7c-6c46f2c30603,0
26cded60-9da2-492b-9bed-d9c5fcbc5bda,0
26f680f3-de07-43a2-a4a5-5fd14a7da4d9,0
26f99e2b-6741-4857-be64-7f0a2adb9aa8,0
27012ab5-8d01-4ab2-8f33-55848b830074,0
27040183-3de4-4e5e-b66f-b9081f78d59e,0
270da0ee-72a7-4e06-bac6-c72f923868eb,0
2729aa8c-1a1f-49c4-8615-bf9c36feb5fe,0
27359387-634e-4dba-be08-97ef0a522303,1
2749e963-8ac9-49d4-a829-f6b7ff43b8d1,1
274a7cc5-7a7a-4ffc-9b65-b951e689340c,0
2755660d-418e-43b9-8690-ae59fb0703c0,0
27655b25-7624-4424-99cd-13c95521cff3,0
277f43b3-3b65-48fb-b09e-333f165a973b,0
279ef433-05ba-4233-a212-ca25572e32be,0
27a1d8b6-5c9c-4804-a1ac-b2f3609b0d16,0
27acb075-1dfb-498e-8484-b8078368f3be,0
27c4c392-6ca4-4b76-a0a9-cce0877e34de,0
27fe051e-bf91-4f33-a4fc-06d2bad27f2c,0
280c54f3-7634-47c6-9569-0cd2ac86ac6c,0
28212baf-21ef-409e-992d-a3421cbb8aed,0
28370af3-a525-468c-a486-7ef2bcf1b8ef,0
284ca909-2b44-4014-b5af-10f811914c90,0
28580a0b-7dfd-4f1e-91b5-0d4c5e65eb8c,0
2872d400-95e0-466f-a541-43adcdb02ea7,0
287adfa6-094e-461a-b0a1-e2163a3dfc99,0
2881fdf2-c5d1-4b34-8410-20a865e5e7fb,0
28875f39-7880-43a2-82bf-8c608aabf9ae,0
28a5eee1-aff9-4281-b370-2e15fdc8dad4,0
28bc9ed8-8b91-4af6-8e9b-ff32c69c3f43,0
28c49cbd-bb11-432c-bce1-abe257657260,0
28c54f76-301c-43d0-9397-b3d833192042,0
28e5c706-50a0-4ff7-9db3-8e89e177cd79,0
28eb6311-c169-4aab-9e91-523f0f3926cc,0
28fc9d6b-81ef-4c11-b316-f080a0b5338a,0
2905aaa4-ec85-499c-944a-186ba486d818,0
292fd4e7-6580-49ad-a0d1-c607fa10bb1d,0
29696243-f8ac-4bc4-9937-d3e7470f7fb6,0
298718d1-634f-4719-86a3-0269e7a81eef,0
2987eb1e-d91a-4ddf-8808-a2d1a7a0b9de,0
29afcedf-61c7-4c9e-8c4e-037fc8acba6e,0
29cc2662-1cd2-4e71-b64b-3587532468b7,0
29d3ecb0-acbc-45d4-8f6c-adf2768fb491,0
29e288ba-cadb-4845-a479-cc0dd820bee4,0
2a2037c5-899f-4670-b207-68e1e73bfd50,0
2a2b001f-4628-4f6e-a458-746fe380049f,0
2a3c6bce-e3b9-4076-b760-636813d33f95,0
2a43174d-a590-4560-9b1b-d7ed90ffe1d3,0
2a52ef2a-d51c-4dff-a7ae-21414fb6a2c5,0
2a576fe8-a8c2-44bc-b8c5-6294430f7f5a,0
2a58dad2-8d67-4fe4-8d2e-a3c8bf041f58,0
2a67f7a2-6521-4a57-9bf5-8c8bd1857146,0
2a71e56d-58a4-4786-8cea-4a89cc0116a0,0
2a76bd6d-2a0c-4703-84d9-5482fb23bbe2,0
2a9274b3-0907-48fe-81b2-9200391bfe5f,0
2aa12235-e3e2-48d6-b935-e314867e2a1c,0
2aafa89e-0a06-464a-b142-19d3df5abbff,0
2ac5b085-2b8c-4067-8a01-262c1351dab0,0
2acae2c2-94a8-4106-890e-90732ff99386,0
2ad318e2-63f1-4999-bf3e-f25907ed3f02,0
2ad45439-f5c8-4128-a983-8fa2cdfe196c,0
2b0a52f7-c8ac-4127-91fa-d11a83a50d2e,0
2b0bd636-5800-4462-998c-82102bec46f1,0
2b1e9bcf-878a-43a8-b356-a2fc101ac514,0
2b1fab84-bc00-4e7a-af69-6707b5af6294,0
2b4b45b5-c451-4caa-be78-0d6e9d24eb5f,0
2b4d1bd5-3835-4d43-aa2c-13392374a698,0
2b588056-9127-4b62-9465-21fe540adde0,0
2b8eabba-7e8c-47b4-8dfb-60f7afa2245b,0
2b95b25a-6b2f-42cc-8d7d-35eb01a485dc,0
2b9f0560-f0ca-4cc1-9534-82f1f5fd9353,0
2ba08f41-b133-4326-990f-666cc6bb29a4,0
2ba3c7b7-5fae-494a-b72b-3fd359e17c1c,0
2ba9f65a-ea4b-48db-bd45-6c7d6ea95525,0
2baa2839-42fd-417a-9e44-0f2aba49f587,0
2bb30893-b67c-451c-8154-bb0a295732e7,0
2bb626df-12bf-4023-adda-849cf53e304b,0
2bbbde86-de2c-4613-87a7-2b9c4e907444,0
2bc625bb-c24e-4c2c-b50f-f8c8adccb74e,0
2bf8483b-ab6e-457f-a4fc-f69c29506adc,0
2c1aaaec-8f3b-4100-9cb0-2a4c0c441b57,0
2c288068-db00-46aa-a266-a476b2e0cad4,0
2c3fee02-a48c-4058-a3f8-f18832cf079b,0
2c5b408e-b9c8-4141-94d0-bed2f10ea4a9,0
2c5cc7ea-a8d7-440b-8573-fc58c74c843d,0
2c70da94-e78b-41a2-9194-c99ecc9aa96d,0
2c825f94-ae1d-400c-85d8-c93dfc0a2e65,0
2cb646c0-e908-4805-b99a-dcf677ee9c5d,0
2cbe19d0-a8db-468e-99ae-cfbc58f01622,0
2ccf3f83-cdb1-4ace-acd5-019f8312673a,0
2cdeaa11-6ae0-4a0c-88d3-92ee60f35554,0
2ce164e8-8bd0-4d49-b7a0-1050a87937c6,0
2ce19ab8-ebc3-4a4f-b743-cba59a70e3b1,0
2cef232c-2f9f-4007-ba78-10f669020630,0
2cef4f5d-2c6a-4c40-ad8e-4736a0b6fc06,0
2cf34692-4cbe-4bd4-a49b-a517c67df639,0
2d01c009-195c-4f44-8442-e943dc8aa5a4,0
2d09c993-fedc-4ca3-b328-10485c235887,0
2d0d2805-1c37-4c81-bb5b-92d5df601316,0
2d2a4401-5bfc-4dfa-81db-31482b661cdd,0
2d3c0000-c35d-4e6f-9388-8eef194db9e4,0
2d40517a-9158-4c1f-9fff-01abc810ae49,0
2d5ff61b-838a-41c3-8ca7-d194e019a79b,0
2d668d25-e0f2-4b8a-870d-fe7c6c3fecf8,0
2da2e3b0-f0db-4809-b3e2-e8307539df40,0
2da6fb7b-ec42-4fd4-9e6d-04ff922e967e,0
2dab0495-5645-4807-be01-b56f9e13e7da,0
2dbd7f9e-9f78-45bb-bce5-a2d8a9061b74,0
2dcfb64e-ff2e-49d5-8d86-561a80e195c2,0
2dd0b04d-b36d-4e1e-a014-99ab4cf7dee3,0
2de89484-bcbd-435e-8306-83bbf8025b27,0
2dec7ffd-7180-456e-b13d-676fef0dd70c,0
2df57bf9-ab32-4a0b-8289-6513770e72d7,0
2e03b68d-7c39-4e4a-b829-069f4f34c5c7,0
2e09ca6f-6b4d-43eb-ad44-b15bc1aa7995,0
2e103952-fa35-46bb-810f-31d24b329ecc,0
2e14f935-7333-4634-b162-14f598f23ca8,0
2e1c273b-744c-436d-a1cf-c2d5dc2e9b75,0
2e211f56-d5c6-4b27-ad43-60fa9a226cfa,0
2e2d1b2a-f5f7-4a5e-9260-36309fb3c48c,0
2e4b7932-422b-40b7-958f-7cedfa30e268,0
2e57e846-a044-4abc-a39d-cdda9e76554d,0
2e5e5a7f-ef5a-48c6-b4c7-bf903ff0b708,0
2e65042c-8693-4e55-b37d-bb9c8ab0a063,0
2e928926-4a31-4d81-9028-606b611c6219,0
2e9c10e8-507a-4d47-8bf0-5e2d5f524c33,0
2eab7a04-04bb-41a0-953a-58e085015a99,0
2eca2275-b222-44df-a1fd-9804cd8846f9,0
2ecb792e-9b35-4180-93fb-a3dcc889d9b3,0
2ecd2c97-f013-4f3c-adcf-fda3b2841923,0
2edd9235-f6d1-45c2-acc4-8ede8029c881,0
2edf4eb8-cbf0-4ae3-817a-18fcb9c798fc,0
2ef92384-3484-402c-bce5-76f1e701d9cb,0
2f1cd88c-0c4e-4105-98b1-a89e44155017,0
2f25cc8d-f86e-4d6c-9916-17b53bcb330f,0
2f4eabd6-8cea-4cdc-80b9-921aea11c8ec,0
2f4f0d39-d10d-4c12-a4f9-5abea966e241,0
2f4f4cb6-5404-4aad-990a-25b5e989dca6,0
2f5e68f2-0806-4f2d-80c1-e18bd8f9bb4f,0
2f66116c-47cb-4345-9352-f26e402a8e4f,0
2f77b84b-c656-46ff-a36a-46894fae737d,0
2f8a9c51-278a-4fbb-b60a-be289e5dd1b6,0
2fbfd409-69c8-4f3e-b829-2244eca40114,0
2fc09f5c-58ec-4304-806f-1eec16d3aecc,0
2fc363b1-cfc3-4df9-bd8c-53d15d95bd22,0
2fce8b7f-9899-45f4-a8ac-abb55747e5ea,0
2fd1170b-23f1-4a88-94a8-24b6830e62e5,0
2fd26f18-a966-46ee-9bde-4fef718f7f9b,0
2fd2b455-3c2a-4e7c-98b8-a3671a2ce6a9,0
2fd91f90-89f9-47de-a113-48fa6cef8d3c,0
2fec0bef-5cb3-4a80-92dc-c9e0914236a5,0
300186ef-943d-4746-9bb4-1c62ad4b08ed,0
30035f9c-0275-4d61-9269-03e703677ebc,0
300bd0dd-4531-4a8a-80ab-b10b9371ab6d,0
30379f19-f164-42c9-b3f6-9bddb25b275a,0
303a97c6-da21-4b3d-aaf8-4b5453a35eac,0
3042cdc4-261c-47c4-8146-3a953e625e8a,0
30443db2-fd14-4b7a-a9b0-531ae1acb030,0
30552fe8-2eaf-4382-88bd-4fb35973f251,0
3079cf62-3aca-4a9a-952f-c311c5498ab3,0
3083a683-8850-45a0-98d2-b486fab875fd,0
308797ba-2e7a-4c4c-9cdb-ac87f15dc920,0
3098a07a-251d-4df9-9bc2-f3bef44f47cd,0
30a090cd-7818-4482-9f37-7a589a06b99c,0
30a20ed5-e40a-425e-aaf2-b21ba0863c8f,0
30abf5d1-5947-4e72-a4fb-81e4f4b42b83,0
30bcf9cf-72c9-4fa1-bd10-c458de9ad46f,0
30bdf7ab-e5b5-412f-80ca-ba200a720edf,0
30c49af1-b967-49ba-9ad9-b2e0d009e313,0
30c49d74-2d0e-4180-b850-3b07727fe20c,0
30c6f01f-3c5d-4758-976b-3240fed500da,0
30d79953-fc0d-484e-8fcf-5410ebbcf2f6,0
30dfa003-1ecc-417d-9562-9e3a12518e3f,0
30dfed06-744f-434f-b593-c1ffb99a30f3,0
30e04cb6-dc43-4808-9f1c-fc44b1936ed7,0
30f373fb-fbc9-4287-b391-002df64b6bb7,0
311dde3f-974f-4d93-8f34-d9b81d06d1e5,0
311e017b-3be2-4511-a4a7-a68833dcd77f,0
3123e5cd-ee3b-4881-a4a4-6c9a619457ec,0
313f5fc0-e083-4bd5-83fa-5b0eb4d4d0f8,0
313fa07f-e999-46b2-ae15-1a6a9a7a99f4,0
31500a22-1e6b-427d-beda-16ba1aee00c9,0
315633a9-bb0b-40be-ae58-ecc93e3937ab,0
315ab4ca-6b33-448c-9507-13842263e21b,0
315ddaeb-e2d2-4503-b324-6f7f92d187af,0
31623fbb-8d67-4aaa-9a5c-77d4da8debd0,0
317d2722-1304-4a48-9af0-682dc0136891,0
3190b5a1-2bf2-405c-89fb-2630dc80fa4d,0
31930757-749d-4e00-825b-9253431be500,0
3194c2a0-abe9-4e34-8b71-7fc406f55bb5,0
319e2112-2850-42d6-ba12-02577f5dfa5f,0
319e78ce-3a45-499a-80ea-2c8191b6ba26,0
31c9d6dd-4f66-437c-9ecb-25325c73fd7c,0
31cb7902-227b-46ea-9e4a-6cf2ea566800,0
31d030ac-072a-4f64-ac44-61e8504ab292,0
31f72804-8c75-4fc5-930f-9e1071801be6,0
3211323f-4e6d-456e-98cc-bd624754d24d,0
3220cb63-c817-4885-8bcf-d47a9af7c00c,0
324ce855-ea94-4257-96ef-7940f97d1911,0
325e46d3-4a61-4c0a-b015-57a5f43fbd7b,0
327a18d3-a752-4fa8-8063-04f7301376bb,0
327be0bf-611b-4ae9-ab6c-8bd52bbcc865,0
32a828b8-ff83-4c68-a5c5-0083a223d81b,0
32bfa952-b22f-4838-b279-d02be58eb56b,0
32c6b973-4d8a-4458-8826-aba453d67ab3,0
33044547-ffda-45e5-9d60-7c426d1129d3,0
33053ed1-eca6-4635-a3a2-a244d9a8ef4d,0
3309e621-6263-4bb8-b13f-3f5b9c3cbf2d,0
33367b95-af6c-4b68-bd66-35e4e1795ff2,0
333782ae-4893-4cc1-b9e2-5989ed02cfd7,0
33435e95-659a-4ba3-ac85-ac34942a20ff,0
335d76cd-a4f1-4c9d-b981-93494112da39,0
3366d37b-d297-4106-b07d-11cf1292de86,0
3375b403-885e-4cab-ab67-a3e42b389b0d,0
338678b9-b457-4135-b7bf-acd82baf5193,0
33c5c346-8d9c-4d7c-9f49-812f0760a1a5,0
33dae25c-f2a2-4b48-a9ac-cd18d486e11c,0
33e3b164-9b59-4f55-99ee-687a9f676a75,0
33e73eeb-aa56-4c04-b2cf-e9f4637d1cab,0
3471425e-c031-4762-b8c2-f1d4a0d42da2,0
3476d8fa-1cbc-41de-b6c6-9bae40e687d6,0
34877a28-555b-4b60-9f1e-4d77a54e7b95,0
34952d5e-6a0d-470b-a49c-938d73d6a5d6,0
34965cb0-d52d-4112-aa23-08e6b7265e08,0
3499e1a8-70e0-4336-b68d-a9f813def6ba,0
349e0f0b-fc1e-4c95-8cc6-ceffdcc83121,0
34a17a9c-997a-41d0-8a12-c195807f0967,0
34ab6257-e6eb-45f8-91f7-2dc3ae064d03,0
34ab815f-0f52-4e75-81be-a8f326576dba,0
34c193a0-899b-44b8-af43-c11febd069dd,0
34d3040a-272f-47e8-9298-142a2db47d61,0
34d5e733-b4d3-4701-a688-2d79702517c3,0
34d794f0-acf2-44f9-ae07-53d2c7ef0f67,0
34da8712-329f-43c5-85cf-088b0bf2e518,0
34e8036e-b855-4275-ac8f-83b0aebffd6d,0
352b533c-461b-4ed1-a9ba-d6c926fc3b78,0
3537c448-e283-4258-8aa5-2abbea15927d,0
354888e7-6a36-4887-ae97-be3646780790,0
354b4a87-7631-4041-ac63-b9f42a7c5899,0
354c45f1-6f56-44f5-bfd0-cfd4a89a1aee,0
354e2e32-02df-4b3f-981e-5961f99fb25d,0
35600749-6d04-409d-a530-34afb1daf60f,0
35637b2e-82e2-4ba6-a9bb-c49c7cd2d41f,0
3572eb89-83df-4e4c-9cc2-09f1d7eafb62,0
3581545e-16d6-4c58-a15c-838f8062a911,0
3587a46b-ae91-4e6e-952f-cda40e6b242e,0
359d6ca0-b23f-4158-91d1-dde252aedc28,0
35a8a979-527e-453e-896f-a57e037b8e43,0
35ae4365-c0f4-4444-8596-cfb5172e84e1,0
35c828c7-f56e-4125-bf8b-561504650fe7,0
35d0fe80-2edb-4214-8db9-4cdbf43855f6,0
35e26bfe-080d-4de1-beff-b48da8ac7e73,0
35f04e7f-26f8-4653-a904-435a77bf53bf,0
36077974-1554-43ca-961d-41d1c974530e,0
3615f2d7-306c-43b0-9f2f-6eccc50817f4,0
361b3e41-139b-4678-a8ff-4639905adbd6,0
36280197-4f3c-4629-a4ab-6a23fbdd73a4,0
362f134d-023c-4ada-a7c7-4b69518ab62f,0
36507ac2-7b84-42bf-b80a-04a6dc996ab6,0
365ac7de-2507-4627-9b50-981b76441f2d,0
365b7675-aa18-4c9e-8328-d6efbfb65e8c,0
36660d51-1868-4fdd-90bf-25923b6785ff,0
3667b3a7-4cb0-46bd-afdb-ad440e8972f5,0
368aff03-6132-4fb2-aca5-8ea5a9a46c41,0
3691659b-ce2f-4043-8041-d62be1c43227,0
369efc34-4504-4e89-8bf4-7dd5714bd18b,0
36a3bcee-e71b-4151-8c51-3bad7fef51b7,0
36aa1fd0-f056-4eb4-bc8c-3d7dbb1e4c21,0
36bbaae9-5fd6-48bc-9f8f-feddaca97b20,0
36cf0bd5-6aaf-406b-8f99-6042a44041f7,0
36f210d6-bd83-493d-8c61-e3db73e56c20,0
36f86b94-ac15-4e89-b11c-a969baa4e4f8,0
370b1368-bdd0-4ed4-861b-625b36b9e3d7,0
370e5c5a-bcce-4069-b2a9-ce68d45b3eb7,0
371f6f17-209d-4875-a449-7b65958978dd,0
3720b419-546a-4c1b-bc3a-f19b8b3c85b3,0
3733aec9-41bf-4089-abb0-0c57f77582cc,0
376fcc2d-0e6d-487f-a429-3e73ffe39de2,0
3770e1b4-9e18-4f8e-b27b-f7aa3ca0d550,0
3784cf96-6a80-4128-8b8d-473ee5d79484,0
37b8586e-85ca-4738-8d1f-64ea4e91c7c0,0
37cdee60-55d4-477f-be7d-db7db043fbb5,0
37d8c134-db5a-46fb-8391-e86385fb0f9e,0
37df25dc-17b2-4d84-89f4-09cfbecfceb4,0
3802bb19-573e-4c6b-9586-8fd3af359cad,0
38033c2b-f3e2-4089-bbf2-6200fd5de45b,0
381e774a-96b6-4aa7-bd14-9c1b75e43686,0
3831d37f-f86c-4c44-9a8e-7dd3b925919a,0
38419398-f0cd-494e-9318-a4d7dacdfa35,0
3842bebf-22a6-4f84-afa0-8e5ae6dc5baf,0
3871f20e-daf1-4999-aefe-cd8fba57333f,0
3875a555-58c6-422e-a9c2-8281c477e32a,0
38959c64-f95f-4f2e-9a9b-d52f13127818,0
38a2a9b0-9acc-44d9-87aa-5fb8819fa70f,0
38a5089e-f795-4ef0-8f24-6f8d0749fa27,0
38ac30e2-d75b-4bde-bd45-ac4e22fc064e,0
38be0249-0ecd-4b79-acf0-e5f97a4deb36,0
38dbc360-229b-46c4-95e8-224520faf828,0
38e4ac40-0b9a-45a3-8088-748e774f5d71,0
38f6b1c8-48f8-41e0-9b74-f4b0e5426728,0
3914fa9f-eaa8-4a95-b0a0-cc91914cacf8,0
391fb0d7-20ba-4acd-bcb5-6f4a7e6d5758,0
3960d23c-4a7d-4749-91c8-f5eb078b6107,0
3969f5a8-25f4-4fbc-b9e6-791454092430,0
397552d4-ada2-4a93-9a49-b7114e896e29,0
3975de7c-013d-40fb-8fcf-34224a792c0e,0
397d5a9d-9b3c-43ed-969d-388553d82f99,0
398c3594-c38e-4245-be4f-77c5d26ad586,0
39a4945b-0d0e-42fb-9e40-3330cba0237e,0
39a8471b-7d5e-4254-9944-ad5ea92ea108,0
39ac8302-7701-4cff-b81f-ad70fa1e1902,0
39bc77c9-2bea-45ce-8fba-745bc92f73ba,0
39c39706-8427-4cd3-87ca-6b73a42cc625,0
39d250e1-35a1-422a-a6cc-793c13c388fc,0
39e55e56-708f-4904-b557-2dfeb1d82321,0
39f8e642-47d6-4463-86c5-928230b9ad82,0
3a014d5e-bdab-4b52-8c05-8670e7107329,0
3a2943dd-738a-40d1-a959-62a5be7ecf36,0
3a2affa9-e3f5-4ee8-9fe6-c4bfe2525bf1,0
3a34995b-6f5a-434f-86be-c7491811d86f,0
3a3c6009-b6bf-43ed-aa2c-757009a97bad,0
3a43431e-3fdf-4009-9644-2a5a15c51db1,0
3a47eccc-9779-4678-a413-12424e812367,0
3a64a558-7af9-4c29-82cb-758ee9687ddc,0
3a6c7f02-f30f-4bad-a473-4d6c1749b290,0
3a84b34d-27bf-41f0-818f-ac177d3d0c82,0
3a96a8c7-ef86-481d-8e0b-a20ed917ffe9,0
3aa2d68a-9b7d-4e0a-b371-c0a76388cb48,0
3aa3940b-bf12-4bcc-b411-b8eedca9fdee,0
3aa57ab9-3196-4cec-ae03-287e9dd385c1,1
3ab88fe6-6beb-41ca-a3c2-e7589b1f04e3,0
3af14ed9-6f88-4bf0-8b1e-d2142612080f,0
3b1342e5-53c5-43ca-bb89-c10b6f210828,0
3b15e435-3d51-4496-9501-ae4fc46f77df,0
3b2900f0-8eec-4a78-bd7a-6adddccd6302,0
3b3253bc-819c-4d77-9d76-a5c3e60a50ed,0
3b3414a3-2a55-43e1-a921-99ee0af05577,0
3b3ab9ac-8d47-4f30-ad5e-9f6769026113,0
3b3e92d6-f6dd-4258-8b45-7033a3b36141,0
3b5f23d4-ae1c-4e05-9c14-28cea846d414,0
3b763f31-98d6-432d-8d43-5621e966bdd3,0
3b8348fd-acc1-4df1-8f1e-eef7a2b2a868,0
3b8e6566-af86-4580-9dec-ca68e6ba243d,0
3ba093f2-25a7-4c4e-9b8b-a7f87eaf6ec0,0
3bbc7efd-4288-4196-afe6-86b53ead6598,0
3bcdfa7b-82df-489b-9071-75d063faa11b,0
3bf153dd-bddb-48af-a15b-3374733ae122,0
3c162ae7-0a6b-442b-874a-ef0621cdd66e,0
3c2683c7-7ebf-4a0a-9207-b6f393295b8a,0
3c298aba-9acd-40ea-abfb-6389e5af7ef9,0
3c3a8167-c1d1-4175-8e7c-202659bade7a,0
3c3fdb80-de08-411a-8070-af96090371b7,0
3c7e2d8e-9c34-48ca-b4e8-74705441d9cb,0
3c7f55a8-3ee7-4615-acb9-3004cee3a7cc,0
3c87fcc2-cc66-4870-92e1-0bc5cd5d8793,0
3c9fa1e1-beda-45d5-9e14-0771c0d5e4ad,0
3cc33176-9def-4669-a008-41c4612d62f0,0
3cc8469f-f926-46f9-9aa8-05922fa4da84,0
3d013282-476d-4ffc-8d8d-00c07a5cf4f0,0
3d1e6846-2260-4d6c-a525-65fc3a0036a0,0
3d2844f2-28f1-4c63-90f6-3f07d9c3750b,0
3d28c42d-6cf4-46fe-ba6c-afd7c129e7c5,0
3d3db995-776c-419d-907e-813f768fdf84,0
3d4b050f-da96-414e-bec8-d972c30b38a6,0
3d60f42c-1407-46b7-b6fc-ea3397067b51,0
